"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input","ReadsCount.IP","log2FoldChange","pvalue","padj"
"chr1",203348249,203351699,"peak_6144",187.276020314371,"-",203348249,203351699,0,1,3450,0,"ENSG00000122176",205,455,1.93539180873745,1.47187878132896e-57,4.21017760500959e-57
"chr1",203347799,203348224,"peak_6145",206.805886014462,"-",203347799,203348224,0,1,425,0,"ENSG00000122176",466,731,1.43469060631945,1.82840972591209e-63,5.56192373820258e-63
"chr1",203347524,203347774,"peak_6146",Inf,"-",203347524,203347774,0,1,250,0,"ENSG00000122176",429,2201,3.14425874236235,0,0
"chr5",176347561,176347786,"peak_6147",128.42895491642,"-",176347561,176347786,0,1,225,0,"ENSG00000122203",114,284,2.1020062968179,9.57952573577691e-40,2.18289204594716e-39
"chr1",160340249,160343273,"peak_6148",127.163746742783,"-",160340249,160343273,0,1,3024,0,"ENSG00000122218",139,307,1.928302959095,2.31680771065566e-39,5.24684058735438e-39
"chr1",160294546,160294770,"peak_6149",26.5311445101097,"-",160294546,160294770,0,1,224,0,"ENSG00000122218",24,55,1.98154645706579,9.86238665344764e-09,1.03116860775783e-08
"chr16",24539889,24540539,"peak_6150",30.9605669637331,"+",24539889,24540539,0,1,650,0,"ENSG00000122257",28,65,2.00016213400368,4.30727855594457e-10,4.78564700246991e-10
"chr16",24570037,24570913,"peak_6151",359.923196379282,"+",24570037,24570913,0,1,876,0,"ENSG00000122257",349,835,2.04369831958101,1.00644294745682e-109,4.49077973901823e-109
"chr16",24570938,24570988,"peak_6152",46.9938678388052,"+",24570938,24570988,0,1,50,0,"ENSG00000122257",31,90,2.32280601015994,5.32616508366147e-15,7.13569318398928e-15
"chr16",24571188,24571238,"peak_6153",24.3344058533096,"+",24571188,24571238,0,1,50,0,"ENSG00000122257",25,53,1.86921351724261,4.6461287111734e-08,4.72730813631516e-08
"chr16",5084755,5085030,"peak_6154",581.35098153585,"+",5084755,5085030,0,1,275,0,"ENSG00000033011.13,ENSG00000267072",500,1289,2.15140141463414,1.52750145998058e-176,9.90641571851769e-176
"chr16",24571288,24572413,"peak_6155",83.5125047696224,"+",24571288,24572413,0,1,1125,0,"ENSG00000122257",223,323,1.3196396307749,4.05213399193634e-26,7.24821473635559e-26
"chr10",80432070,80432245,"peak_6156",287.680225073694,"+",80432070,80432245,0,1,175,0,"ENSG00000122378",137,532,2.74239952969612,6.61647797045847e-88,2.50970741294388e-87
"chr16",3112634,3112684,"peak_6157",92.493648156069,"+",3112634,3112684,0,1,50,0,"ENSG00000122386",211,326,1.41277814253481,7.57436614782912e-29,1.43429173764172e-28
"chr16",3118947,3119762,"peak_6158",33.2645931972504,"+",3118947,3119762,0,1,815,0,"ENSG00000122386",60,99,1.5076152594376,8.44740941618533e-11,9.6908005228429e-11
"chr16",3120162,3120512,"peak_6159",308.930756057171,"+",3120162,3120512,0,1,350,0,"ENSG00000122386",335,751,1.94980097200333,2.52621631832105e-94,1.00594872295993e-93
"chr16",3483498,3483598,"peak_6160",775.546819972649,"+",3483498,3483598,0,1,100,0,"ENSG00000122390.19,ENSG00000263212.2,ENSG00000285329",548,1605,2.33547464789061,4.12657850735232e-235,3.44464242710437e-234
"chr16",3483623,3483673,"peak_6161",349.845495822358,"+",3483623,3483673,0,1,50,0,"ENSG00000122390.19,ENSG00000263212.2,ENSG00000285329",510,979,1.7259607648126,1.11076100775579e-106,4.85301808270997e-106
"chr12",122473573,122474273,"peak_6162",37.5857609297564,"-",122473573,122474273,0,1,700,0,"ENSG00000033030",34,80,2.01961449250066,4.01668501716779e-12,4.84795466899148e-12
"chr16",3484948,3485398,"peak_6163",134.108262848909,"+",3484948,3485398,0,1,450,0,"ENSG00000122390.19,ENSG00000263212.2,ENSG00000285329",260,433,1.52100457096565,1.82157750593353e-41,4.2598098760191e-41
"chr16",3485523,3485948,"peak_6164",34.2047517220726,"+",3485523,3485948,0,1,425,0,"ENSG00000122390.19,ENSG00000263212.2,ENSG00000285329",16,58,2.64313015259508,4.35287507637649e-11,5.05060887348793e-11
"chr16",3486448,3486798,"peak_6165",48.4906026670592,"+",3486448,3486798,0,1,350,0,"ENSG00000122390.19,ENSG00000263212.2,ENSG00000285329",16,80,3.10707720601502,1.85935319787692e-15,2.52856480893573e-15
"chr1",92832187,92832847,"peak_6166",70.4770272982426,"+",92832187,92832847,0,1,660,0,"ENSG00000122406.14,ENSG00000206680",52,143,2.24458083624829,3.7144146598131e-22,6.08556321354111e-22
"chr1",92840462,92840561,"peak_6167",221.067707392581,"+",92840462,92840561,0,1,99,0,"ENSG00000122406.14,ENSG00000206680",395,686,1.58150508103548,8.92008126910608e-68,2.83132029609049e-67
"chr1",86386331,86386481,"peak_6168",29.8190357993142,"-",86386331,86386481,0,1,150,0,"ENSG00000122417",6,47,3.75477477037089,9.66216035169432e-10,1.05578571747523e-09
"chr1",86350398,86350598,"peak_6169",43.0369762562259,"-",86350398,86350598,0,1,200,0,"ENSG00000122417",22,76,2.57364509304396,8.62771239360203e-14,1.1081006871709e-13
"chr1",78399002,78492710,"peak_6170",41.5669007448109,"+",78399002,78492710,0,1,93708,0,"ENSG00000122420",21,73,2.58265633032177,2.42654123499585e-13,3.06984217978593e-13
"chr1",84506324,84506736,"peak_6171",24.4920646300413,"+",84506324,84506736,0,1,412,0,"ENSG00000122432",7,37,3.18724716227063,4.16102789043648e-08,4.23793108941395e-08
"chr1",95244489,95244639,"peak_6172",47.6686513297052,"+",95244489,95244639,0,1,150,0,"ENSG00000122481.17,ENSG00000152078.10,ENSG00000271092",12,78,3.48558869944363,3.3121610523266e-15,4.4699853205664e-15
"chr1",95239832,95239907,"peak_6173",26.8145355438123,"+",95239832,95239907,0,1,75,0,"ENSG00000122481.17,ENSG00000271092",5,42,3.85553746268164,8.06919237240359e-09,8.47267370691906e-09
"chr1",95246080,95246155,"peak_6174",Inf,"+",95246080,95246155,0,1,75,0,"ENSG00000122481.17,ENSG00000271092",762,2294,2.37515163263375,0,0
"chr1",90937880,90937930,"peak_6175",70.0998149501608,"-",90937880,90937930,0,1,50,0,"ENSG00000122482",15,120,3.78514902341003,4.83938369937177e-22,7.90411061682389e-22
"chr1",90937655,90937855,"peak_6176",134.687239889568,"-",90937655,90937855,0,1,200,0,"ENSG00000122482",95,274,2.31332566938849,1.21519449552441e-41,2.85167980496695e-41
"chr1",93180493,93180543,"peak_6177",944.530080436071,"+",93180493,93180543,0,1,50,0,"ENSG00000122483",1216,2496,1.82262384532422,4.59787878527462e-286,4.65708303962291e-285
"chr18",79903094,79904069,"peak_6178",83.7400091673128,"-",79903094,79904069,0,1,975,0,"ENSG00000122490",144,251,1.58676774205097,3.45557763360414e-26,6.1907804643539e-26
"chr7",5987101,5987426,"peak_6179",217.138921387995,"-",5987101,5987426,0,1,325,0,"ENSG00000122512",152,444,2.33163753159663,1.37549333440841e-66,4.3119273610219e-66
"chr7",44748580,44749843,"peak_6180",59.1520026195858,"+",44748580,44749843,0,1,1263,0,"ENSG00000122515",77,152,1.76629018727743,1.04248840875504e-18,1.56125164117867e-18
"chr7",44767527,44768102,"peak_6181",26.9417867402392,"+",44767527,44768102,0,1,575,0,"ENSG00000122515",42,73,1.58265638797454,7.37959414933731e-09,7.75736192829358e-09
"chr7",44769152,44769502,"peak_6182",209.889231872617,"+",44769152,44769502,0,1,350,0,"ENSG00000122515",335,613,1.65687513977787,2.13804371708645e-64,6.56213921222821e-64
"chr7",44769527,44769877,"peak_6183",28.7866718927072,"+",44769527,44769877,0,1,350,0,"ENSG00000122515",30,64,1.87825865380601,2.00317146745272e-09,2.15947551873717e-09
"chr7",35801131,35831413,"peak_6184",289.93201774194,"+",35801131,35831413,0,1,30282,0,"ENSG00000122545",179,572,2.46120473207148,1.37949162195901e-88,5.26945810870891e-88
"chr7",35890758,35898454,"peak_6185",404.586909691627,"+",35890758,35898454,0,1,7696,0,"ENSG00000122545",809,1341,1.51424677474752,3.30573980479954e-123,1.61140360100023e-122
"chr7",35694916,35694966,"peak_6186",Inf,"-",35694916,35694966,0,1,50,0,"ENSG00000122557",5820,12338,1.86916662415961,0,0
"chr7",35673236,35694566,"peak_6187",781.568632806801,"-",35673236,35694566,0,1,21330,0,"ENSG00000122557",1283,2332,1.64719575775818,6.31026101437437e-237,5.30148888322201e-236
"chr7",151226391,151226616,"peak_6188",312.43030054373,"-",151226391,151226616,0,1,225,0,"ENSG00000033050.9,ENSG00000285292.1,ENSG00000285480",775,1172,1.38185350049418,2.21990817053327e-95,8.8942223435537e-95
"chr7",26200666,26200841,"peak_6189",864.647929161242,"-",26200666,26200841,0,1,175,0,"ENSG00000122566",1676,2823,1.53735611719772,5.61984559942258e-262,5.18844997413799e-261
"chr7",26193498,26196456,"peak_6190",129.722181228913,"-",26193498,26196456,0,1,2958,0,"ENSG00000122566",99,271,2.23794161583309,3.88369377191282e-40,8.9070183520427e-40
"chr7",26193273,26193473,"peak_6191",47.6476632325279,"-",26193273,26193473,0,1,200,0,"ENSG00000122566",29,89,2.40290165527435,3.36139552222886e-15,4.53548926875367e-15
"chr7",26193198,26193248,"peak_6192",332.369442205671,"-",26193198,26193248,0,1,50,0,"ENSG00000122566",171,626,2.65731550405334,2.10578579012116e-101,8.84765651382373e-101
"chr7",26192223,26192673,"peak_6193",838.082627495414,"-",26192223,26192673,0,1,450,0,"ENSG00000122566",612,1754,2.30419433700621,5.73901365924093e-254,5.15217112123664e-253
"chr7",26185187,26189748,"peak_6194",35.3162569329548,"-",26185187,26189748,0,1,4561,0,"ENSG00000122566",25,68,2.22875587918318,1.98795772663403e-11,2.33747690501938e-11
"chr7",22985714,23014124,"peak_6195",45.9859745406096,"-",22985714,23014124,0,1,28410,0,"ENSG00000122591",83,139,1.52905085783291,1.08255214877897e-14,1.43496822167426e-14
"chr7",22945553,22960274,"peak_6196",718.374053337479,"-",22945553,22960274,0,1,14721,0,"ENSG00000122591",251,1280,3.13553370036048,7.17115484890977e-218,5.59579555170127e-217
"chr7",41700522,41703067,"peak_6197",Inf,"-",41700522,41703067,0,1,2545,0,"ENSG00000122641",1241,4665,2.69552310413978,0,0
"chr7",151226316,151226366,"peak_6198",34.5133115096299,"-",151226316,151226366,0,1,50,0,"ENSG00000033050.9,ENSG00000285292.1,ENSG00000285480",11,55,3.10707709382885,3.50280201347465e-11,4.07810107894864e-11
"chr7",41692525,41700097,"peak_6199",42.879584708303,"-",41692525,41700097,0,1,7572,0,"ENSG00000122641",75,127,1.54501521771837,9.62855397467031e-14,1.23583019236705e-13
"chr7",41689504,41691225,"peak_6200",416.924796454549,"-",41689504,41691225,0,1,1721,0,"ENSG00000122641",636,1195,1.69506109595288,6.23232113253014e-127,3.11265029834608e-126
"chr7",33002915,33005561,"peak_6201",937.092392192057,"+",33002915,33005561,0,1,2646,0,"ENSG00000122642",912,2186,2.0463368141095,8.02088459024258e-284,8.0738605049769e-283
"chr7",12688598,12688748,"peak_6202",101.437925066732,"+",12688598,12688748,0,1,150,0,"ENSG00000122644",216,344,1.45652642831004,1.46135644962616e-31,2.91166802362446e-31
"chr7",2239180,2239230,"peak_6203",27.7484488912991,"-",2239180,2239230,0,1,50,0,"ENSG00000122687.19,ENSG00000286192",5,44,3.92265163611242,4.17392345672216e-09,4.43490734170675e-09
"chr7",19115625,19116939,"peak_6204",54.7637936398878,"-",19115625,19116939,0,1,1314,0,"ENSG00000122691",13,91,3.59250392016785,2.26226922959954e-17,3.26930499526097e-17
"chr9",36136660,36136835,"peak_6205",354.848298408779,"+",36136660,36136835,0,1,175,0,"ENSG00000122694",430,908,1.86350479253037,3.42404488543338e-108,1.51362491785711e-107
"chr9",37904253,37904328,"peak_6206",152.323538519819,"-",37904253,37904328,0,1,75,0,"ENSG00000122696.14,ENSG00000255872",372,563,1.38298146137847,5.56076850097354e-47,1.39973512150957e-46
"chr7",151213758,151214033,"peak_6207",Inf,"-",151213758,151214033,0,1,275,0,"ENSG00000033050.9,ENSG00000285292.1,ENSG00000285480",1902,3685,1.73929650940333,0,0
"chr9",37888015,37888265,"peak_6208",48.5160242983115,"-",37888015,37888265,0,1,250,0,"ENSG00000122696.14,ENSG00000255872",77,137,1.61639476047532,1.82611251842867e-15,2.4843994009001e-15
"chr9",36122886,36123236,"peak_6209",116.413588982083,"+",36122886,36123236,0,1,350,0,"ENSG00000122707",81,235,2.32181614395073,4.19648162897512e-36,9.03686539552343e-36
"chr9",32430496,32431765,"peak_6210",28.7753852699795,"+",32430496,32431765,0,1,1269,0,"ENSG00000122729",29,63,1.90444817685909,2.01923902030269e-09,2.17643598033399e-09
"chr9",32440490,32448973,"peak_6211",27.9549847401826,"+",32440490,32448973,0,1,8483,0,"ENSG00000122729",19,52,2.23766141961685,3.60674550732636e-09,3.84335999109208e-09
"chr9",37800603,37800927,"peak_6212",28.6836325446224,"+",37800603,37800927,0,1,324,0,"ENSG00000122741",19,53,2.26514215363921,2.15575391226821e-09,2.31934962058946e-09
"chr7",138838105,138840152,"peak_6213",24.8681752315237,"-",138838105,138840152,0,1,2047,0,"ENSG00000122778",5,38,3.7111476012485,3.19992877021497e-08,3.26537691318479e-08
"chr7",138838005,138838055,"peak_6214",61.7894470860004,"-",138838005,138838055,0,1,50,0,"ENSG00000122778",54,133,2.08554415466951,1.6420981926114e-19,2.50912912520272e-19
"chr7",138837905,138837980,"peak_6215",198.116299184147,"-",138837905,138837980,0,1,75,0,"ENSG00000122778",197,462,2.01484639565295,7.76342512184537e-61,2.29641997387353e-60
"chr7",151213283,151213458,"peak_6216",Inf,"-",151213283,151213458,0,1,175,0,"ENSG00000033050.9,ENSG00000285292.1,ENSG00000285480",1640,4393,2.20665982147285,0,0
"chr7",138837530,138837605,"peak_6217",Inf,"-",138837530,138837605,0,1,75,0,"ENSG00000122778",2751,8612,2.43154131344741,0,0
"chr7",138460533,138460758,"peak_6218",22.5284788183631,"+",138460533,138460758,0,1,225,0,"ENSG00000122779",10,36,2.63314593847681,1.64605791826038e-07,1.65292108248436e-07
"chr7",135170524,135170795,"peak_6219",77.1254411550553,"-",135170524,135170795,0,1,271,0,"ENSG00000122783",150,247,1.50469773006482,3.53912954703128e-24,6.0663684389321e-24
"chr7",135167813,135170374,"peak_6220",220.218243396212,"-",135167813,135170374,0,1,2561,0,"ENSG00000122783",372,663,1.61885540812177,1.61221693714289e-67,5.10156172097055e-67
"chr7",135148006,135166774,"peak_6221",Inf,"-",135148006,135166774,0,1,18768,0,"ENSG00000122783",9064,21488,2.03046057354873,0,0
"chr7",134779426,134779501,"peak_6222",Inf,"+",134779426,134779501,0,1,75,0,"ENSG00000122786",6560,20356,2.41883550703156,0,0
"chr7",134779526,134779626,"peak_6223",Inf,"+",134779526,134779626,0,1,100,0,"ENSG00000122786",2611,7102,2.22877203668951,0,0
"chr7",134868232,134891640,"peak_6224",233.933862699986,"+",134868232,134891640,0,1,23408,0,"ENSG00000122786",223,537,2.05302754776752,1.14613309652564e-71,3.79219207039047e-71
"chr7",134933163,134941149,"peak_6225",204.970010679905,"+",134933163,134941149,0,1,7986,0,"ENSG00000122786",335,606,1.64030585965491,6.56282548146264e-63,1.98553969436063e-62
"chr7",134944517,134947848,"peak_6226",Inf,"+",134944517,134947848,0,1,3331,0,"ENSG00000122786",1284,4695,2.65562909371576,0,0
"chr7",134948023,134958073,"peak_6227",297.182403620816,"+",134948023,134958073,0,1,10050,0,"ENSG00000122786",320,720,1.95507416232514,8.91999988359754e-91,3.46084641466231e-90
"chr10",73910686,73911671,"peak_6228",143.686311940232,"+",73910686,73911671,0,1,985,0,"ENSG00000122861",259,446,1.56924078124564,2.29096052598708e-44,5.57327072464846e-44
"chr10",73916572,73916897,"peak_6229",983.51466579134,"+",73916572,73916897,0,1,325,0,"ENSG00000122861",487,1848,2.70912022885851,8.11098580483111e-298,8.56218133553276e-297
"chr10",72007799,72008949,"peak_6230",47.190808850467,"+",72007799,72008949,0,1,1150,0,"ENSG00000122863",149,200,1.20983686285808,4.6296250191739e-15,6.22516714047729e-15
"chr10",72010224,72010524,"peak_6231",352.480431750983,"+",72010224,72010524,0,1,300,0,"ENSG00000122863",325,801,2.08651168430939,1.77542423061163e-107,7.81298801957402e-107
"chr10",72010749,72011499,"peak_6232",283.079898672731,"+",72010749,72011499,0,1,750,0,"ENSG00000122863",110,506,2.9867830409308,1.6211833507194e-86,6.08778533317305e-86
"chr10",72012874,72012949,"peak_6233",226.754351911161,"+",72012874,72012949,0,1,75,0,"ENSG00000122863",142,448,2.44275698211879,1.69863052449483e-69,5.49716062903868e-69
"chr7",151235111,151236506,"peak_6234",116.113811148892,"+",151235111,151236506,0,1,1395,0,"ENSG00000033100.16,ENSG00000284191",121,274,1.9643180369127,5.17309230771858e-36,1.1123973185513e-35
"chr10",58512871,58513271,"peak_6235",185.935214063679,"+",58512871,58513271,0,1,400,0,"ENSG00000122870",52,324,3.42455946579494,3.74565629855621e-57,1.0664078089935e-56
"chr10",58820433,58829150,"peak_6236",25.8157036503501,"+",58820433,58829150,0,1,8717,0,"ENSG00000122870",26,56,1.89206445454597,1.63518537289771e-08,1.69316328314695e-08
"chr10",62813695,62814295,"peak_6237",24.252251383791,"-",62813695,62814295,0,1,600,0,"ENSG00000122877",16,44,2.24458081662459,4.92915543103432e-08,5.00431767622262e-08
"chr10",62813020,62813495,"peak_6238",102.51999475184,"-",62813020,62813495,0,1,475,0,"ENSG00000122877",41,180,2.91945028945229,6.8491469216457e-32,1.37532844207375e-31
"chr10",73167998,73168955,"peak_6239",85.2369953258567,"-",73167998,73168955,0,1,957,0,"ENSG00000122882",76,187,2.08411615420249,1.21146870153676e-26,2.1933486245549e-26
"chr10",73096881,73096931,"peak_6240",25.6898589971768,"-",73096881,73096931,0,1,50,0,"ENSG00000122884",7,39,3.26319599806267,1.79162006034154e-08,1.84748898382724e-08
"chr10",56360234,56361271,"peak_6241",62.5910201183079,"-",56360234,56361271,0,1,1037,0,"ENSG00000122952",64,144,1.95507421963631,9.36575519110199e-20,1.43954579473698e-19
"chr10",56357826,56358126,"peak_6242",65.5492076822496,"-",56357826,56358126,0,1,300,0,"ENSG00000122952",147,227,1.4120253335724,1.1769447603932e-20,1.85234678384434e-20
"chr7",151237422,151238822,"peak_6243",334.36734345706,"+",151237422,151238822,0,1,1400,0,"ENSG00000033100.16,ENSG00000284191",515,962,1.68661361373098,5.24828297545904e-102,2.21513423377877e-101
"chr10",69123824,69123899,"peak_6244",54.4399211077473,"+",69123824,69123899,0,1,75,0,"ENSG00000122958",127,192,1.3814270121117,2.84108994540658e-17,4.09214284221733e-17
"chr10",69124124,69132916,"peak_6245",373.572254682883,"+",69124124,69132916,0,1,8792,0,"ENSG00000122958",273,779,2.29787153986597,7.62128896482964e-114,3.49579367801309e-113
"chr12",113959245,113959395,"peak_6246",31.6519040487817,"-",113959245,113959395,0,1,150,0,"ENSG00000122965",23,61,2.19232460962803,2.64249503667894e-10,2.96365374126323e-10
"chr12",113952549,113958034,"peak_6247",78.4666929671341,"-",113952549,113958034,0,1,5485,0,"ENSG00000122965",55,157,2.2984102495163,1.38392984963264e-24,2.39426246068051e-24
"chr12",113927087,113927212,"peak_6248",104.90940751931,"-",113927087,113927212,0,1,125,0,"ENSG00000122965",83,221,2.19801232992048,1.2926964410174e-32,2.62495286472025e-32
"chr12",113822729,113823204,"peak_6249",757.218806903454,"-",113822729,113823204,0,1,475,0,"ENSG00000122965",929,1955,1.85856724855568,1.38522188820362e-229,1.13351126657199e-228
"chr12",119687965,119690185,"peak_6250",174.479166752182,"-",119687965,119690185,0,1,2220,0,"ENSG00000122966.17,ENSG00000283768",257,488,1.71026195655571,1.09653539294709e-53,2.99596812963752e-53
"chr12",120739349,120739674,"peak_6251",631.786332417746,"+",120739349,120739674,0,1,325,0,"ENSG00000122971",482,1341,2.26135333686824,9.3224949553719e-192,6.50673458280483e-191
"chr12",113162851,113164254,"peak_6252",178.092893064444,"-",113162851,113164254,0,1,1403,0,"ENSG00000123064",285,520,1.65269886965567,8.8219235148423e-55,2.44735614231433e-54
"chr14",65411891,65412827,"peak_6253",544.518772699933,"+",65411891,65412827,0,1,936,0,"ENSG00000033170",796,1529,1.72689721579831,1.9713944990162e-165,1.21203794159496e-164
"chr12",113161454,113162801,"peak_6254",Inf,"-",113161454,113162801,0,1,1347,0,"ENSG00000123064",1896,4468,2.02181935762226,0,0
"chr12",113158472,113158922,"peak_6255",562.763197677158,"-",113158472,113158922,0,1,450,0,"ENSG00000123064",457,1221,2.20294628227224,6.16819111199951e-171,3.90298644868266e-170
"chr12",116277456,116277693,"peak_6256",Inf,"-",116277456,116277693,0,1,237,0,"ENSG00000123066",711,2451,2.57059816379949,0,0
"chr12",116008573,116009048,"peak_6257",923.465135679703,"-",116008573,116009048,0,1,475,0,"ENSG00000123066",1031,2285,1.93329897400475,1.03116266372019e-279,1.02163134808803e-278
"chr12",115988537,115991852,"peak_6258",454.403600243761,"-",115988537,115991852,0,1,3315,0,"ENSG00000123066",441,1056,2.04490842740298,3.05814326174775e-138,1.62512282076206e-137
"chr12",115960722,115961247,"peak_6259",815.878554587656,"-",115960722,115961247,0,1,525,0,"ENSG00000123066",558,1671,2.36752385469736,2.83922309185449e-247,2.48932872251225e-246
"chr1",51270060,51271410,"peak_6260",135.079375757263,"+",51270060,51271410,0,1,1350,0,"ENSG00000123091",129,308,2.04070847302065,9.24642323483639e-42,2.17298186321152e-41
"chr12",26064548,26065373,"peak_6261",26.2213752880694,"+",26064548,26065373,0,1,825,0,"ENSG00000123094",12,43,2.62645135017975,1.22913503490623e-08,1.27814319088224e-08
"chr2",201168783,201168983,"peak_6262",65.639318041419,"+",201168783,201168983,0,1,200,0,"ENSG00000003402.20,ENSG00000234431",20,110,3.24458075585536,1.10425453273597e-20,1.74018882176373e-20
"chr14",65412952,65413002,"peak_6263",72.0593158163712,"+",65412952,65413002,0,1,50,0,"ENSG00000033170",65,158,2.06656214969701,1.22793395544693e-22,2.03228434740465e-22
"chr12",26068762,26069062,"peak_6264",26.9118586602619,"+",26068762,26069062,0,1,300,0,"ENSG00000123094",12,44,2.65961820968251,7.53915133371561e-09,7.91996576295768e-09
"chr12",26122954,26123029,"peak_6265",33.7567895185304,"-",26122954,26123029,0,1,75,0,"ENSG00000123095",20,61,2.39395844812558,5.97736433625847e-11,6.88959666007269e-11
"chr12",26122579,26122929,"peak_6266",125.11392397788,"-",26122579,26122929,0,1,350,0,"ENSG00000123095",50,221,2.92919556635968,9.66970136092022e-39,2.17248110271602e-38
"chr12",26122065,26180016,"peak_6267",97.1825348394101,"+",26122065,26180016,0,1,57951,0,"ENSG00000123096",60,188,2.43284746370141,2.85482943134349e-30,5.56085996471781e-30
"chr12",26233834,26233884,"peak_6268",82.0833950788609,"+",26233834,26233884,0,1,50,0,"ENSG00000123096",56,163,2.32652244491878,1.10276657750173e-25,1.95180279385809e-25
"chr12",26339089,26339483,"peak_6269",274.667046701935,"-",26339089,26339483,0,1,394,0,"ENSG00000123104.12,ENSG00000256234",228,598,2.17626082818949,5.64012854904314e-84,2.07481855053241e-83
"chr12",28183785,28191325,"peak_6270",40.287290931267,"+",28183785,28191325,0,1,7540,0,"ENSG00000123106",62,111,1.62536878530028,5.98230102794175e-13,7.45275742084984e-13
"chr19",14419021,14419383,"peak_6271",665.096640234304,"-",14419021,14419383,0,1,362,0,"ENSG00000123136",1066,1959,1.66305910104227,8.32345246869171e-202,6.10887549884266e-201
"chr14",65561447,65561697,"peak_6272",Inf,"+",65561447,65561697,0,1,250,0,"ENSG00000033170",2260,5610,2.09682713306062,0,0
"chr19",14412930,14416273,"peak_6273",68.0438407565052,"-",14412930,14416273,0,1,3343,0,"ENSG00000123136",115,201,1.59071083943887,2.04687205703958e-21,3.28672154817089e-21
"chr19",14412705,14412755,"peak_6274",25.9405578998594,"-",14412705,14412755,0,1,50,0,"ENSG00000123136",33,63,1.7180350600526,1.49707596190067e-08,1.55279444197991e-08
"chr19",12734548,12734684,"peak_6275",374.346683574414,"-",12734548,12734684,0,1,136,0,"ENSG00000123144",426,931,1.91307689214357,4.45031987599862e-114,2.04371092610596e-113
"chr19",12730639,12731364,"peak_6276",135.425751662764,"-",12730639,12731364,0,1,725,0,"ENSG00000123144",299,471,1.44073074121047,7.26145348368786e-42,1.70917512741051e-41
"chr19",14381364,14381439,"peak_6277",25.015701137051,"+",14381364,14381439,0,1,75,0,"ENSG00000123146",18,47,2.1698130672055,2.88223811504011e-08,2.94797363541145e-08
"chr19",14408368,14408718,"peak_6278",34.402724534715,"+",14408368,14408718,0,1,350,0,"ENSG00000123146",89,127,1.29810047411108,3.78660095505904e-11,4.40299287305786e-11
"chr19",12669591,12669641,"peak_6279",189.048398073796,"+",12669591,12669641,0,1,50,0,"ENSG00000123154",298,548,1.66401272689671,4.28140474732283e-58,1.23242797418878e-57
"chr19",12669766,12669816,"peak_6280",83.0828823503791,"+",12669766,12669816,0,1,50,0,"ENSG00000123154",197,299,1.38709903448876,5.47575804419977e-26,9.76248290314834e-26
"chr14",65742220,65742870,"peak_6281",465.492237757617,"+",65742220,65742870,0,1,650,0,"ENSG00000033170",1106,1705,1.40956949526888,1.37632848503328e-141,7.46231686660066e-141
"chr19",12670198,12670606,"peak_6282",89.181315769219,"+",12670198,12670606,0,1,408,0,"ENSG00000123154",36,156,2.90062641486837,7.68556365926767e-28,1.42478357754437e-27
"chr19",14492885,14496149,"peak_6283",30.2289806514406,"-",14492885,14496149,0,1,3264,0,"ENSG00000123159",28,64,1.97779432236465,7.22580891187291e-10,7.94639383577523e-10
"chr19",14483546,14491672,"peak_6284",521.691995358753,"-",14483546,14491672,0,1,8126,0,"ENSG00000123159",203,938,2.99325736024244,1.50868406193294e-158,9.01697569858697e-158
"chr19",14478309,14478484,"peak_6285",Inf,"-",14478309,14478484,0,1,175,0,"ENSG00000123159",653,2643,2.80217067318682,0,0
"chr13",46020536,46042185,"peak_6286",98.7624960567656,"-",46020536,46042185,0,1,21649,0,"ENSG00000123200",123,252,1.81991461084528,9.47572581629906e-31,1.86005694530451e-30
"chr13",45985403,46001168,"peak_6287",32.2886782299899,"-",45985403,46001168,0,1,15765,0,"ENSG00000123200",67,104,1.41949975910008,1.68388595321963e-10,1.90607213504749e-10
"chr13",45970370,45979961,"peak_6288",32.3377462743859,"-",45970370,45979961,0,1,9591,0,"ENSG00000123200",78,114,1.3326370203316,1.6269165835162e-10,1.84233405185082e-10
"chr4",67696706,67701097,"peak_6289",379.936193080248,"-",67696706,67701097,0,1,4391,0,"ENSG00000033178",179,703,2.75871427169427,9.12048580014598e-116,4.24433294344579e-115
"chr13",45969580,45969905,"peak_6290",31.4281800423434,"-",45969580,45969905,0,1,325,0,"ENSG00000123200",16,54,2.54003666998978,3.09569226835261e-10,3.46078881209299e-10
"chr13",45969305,45969355,"peak_6291",31.5362498321209,"-",45969305,45969355,0,1,50,0,"ENSG00000123200",18,56,2.42257911440534,2.86799219611729e-10,3.21101881094215e-10
"chr13",45969030,45969080,"peak_6292",Inf,"-",45969030,45969080,0,1,50,0,"ENSG00000123200",1685,3303,1.75617751537151,0,0
"chr13",45967586,45967986,"peak_6293",641.495048233598,"-",45967586,45967986,0,1,400,0,"ENSG00000123200",1403,2241,1.46077677896956,1.10092906921366e-194,7.77585962426502e-194
"chr5",65822898,65822998,"peak_6294",82.3648873247988,"+",65822898,65822998,0,1,100,0,"ENSG00000123213",196,297,1.38475845664578,9.04902539065404e-26,1.60582540999617e-25
"chr10",13099873,13108208,"peak_6295",116.865533149356,"+",13099873,13108208,0,1,8335,0,"ENSG00000123240",51,209,2.8200829900793,3.05906233028666e-36,6.60646384802747e-36
