"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input","ReadsCount.IP","log2FoldChange","pvalue","padj"
"chr13",97441829,97464658,"peak_5126",37.6855965831309,"+",97441829,97464658,0,1,22829,0,"ENSG00000125249",46,167,1.64863839078716,3.37734679294845e-12,4.52381695523483e-12
"chr13",106512698,106535003,"peak_5127",24.2214908868251,"-",106512698,106535003,0,1,22305,0,"ENSG00000125266",20,87,1.90951151206419,4.71419296863801e-08,5.11216312507049e-08
"chr6",41098115,41098490,"peak_5128",54.3042199184046,"+",41098115,41098490,0,1,375,0,"ENSG00000001167",111,323,1.32947047903964,2.74440846669437e-17,4.49573716863645e-17
"chr1",33008114,33008264,"peak_5129",39.5942387831954,"-",33008114,33008264,0,1,150,0,"ENSG00000004455",54,186,1.57276735142098,8.79211432303998e-13,1.20488742210526e-12
"chr1",16250613,16251588,"peak_5130",70.3779185109609,"-",16250613,16251588,0,1,975,0,"ENSG00000037637",125,389,1.42633804149655,3.42078337162233e-22,6.51831727726093e-22
"chr5",132483758,132483958,"peak_5131",113.835662303367,"-",132483758,132483958,0,1,200,0,"ENSG00000125347",151,545,1.64020364750421,2.08562865607315e-35,5.39574069439961e-35
"chrX",119841096,119841772,"peak_5132",121.71992807484,"-",119841096,119841772,0,1,676,0,"ENSG00000125351",145,554,1.72232904422732,8.41211509931693e-38,2.2837606172586e-37
"chrX",119837775,119838314,"peak_5133",63.060357500771,"-",119837775,119838314,0,1,539,0,"ENSG00000125351",132,382,1.32153068818834,5.80155861916318e-20,1.03977855243067e-19
"chrX",119871349,119871749,"peak_5134",70.9582778092828,"-",119871349,119871749,0,1,400,0,"ENSG00000125352",56,268,2.0472302909899,2.27628759496734e-22,4.35943231095951e-22
"chrX",119870799,119871174,"peak_5135",94.6225151683696,"-",119870799,119871174,0,1,375,0,"ENSG00000125352",49,318,2.48666912705896,1.43452479914988e-29,3.27932658013116e-29
"chrX",119629352,119633403,"peak_5136",33.3518997543053,"-",119629352,119633403,0,1,4051,0,"ENSG00000125354",28,124,1.9353374719802,7.21128489398529e-11,9.12174151929839e-11
"chr14",53950110,53950710,"peak_5137",37.0938058197808,"-",53950110,53950710,0,1,600,0,"ENSG00000125378",82,228,1.26383402479116,5.11837305296148e-12,6.81791833444194e-12
"chr4",2963607,2963782,"peak_5138",46.4895007554736,"+",2963607,2963782,0,1,175,0,"ENSG00000125388",29,159,2.24339802081944,6.74714221217037e-15,1.01219873254709e-14
"chr5",154053073,154053773,"peak_5139",60.2309388108897,"+",154053073,154053773,0,1,700,0,"ENSG00000037749.11,ENSG00000164574",71,268,1.70483808592145,4.24832625006893e-19,7.39061792353792e-19
"chr4",2965252,2965327,"peak_5140",26.2638732003791,"+",2965252,2965327,0,1,75,0,"ENSG00000125388",9,75,2.84738960189345,1.104363073205e-08,1.24104167137393e-08
"chr4",2965377,2965627,"peak_5141",27.2953511338711,"+",2965377,2965627,0,1,250,0,"ENSG00000125388",10,79,2.77034861061042,5.29221888959325e-09,6.07128425064159e-09
"chr17",72124060,72124385,"peak_5142",28.2718770939361,"+",72124060,72124385,0,1,325,0,"ENSG00000125398",67,179,1.20622262184445,2.64471018893699e-09,3.08543897363553e-09
"chr17",72124485,72124560,"peak_5143",61.4422139862032,"+",72124485,72124560,0,1,75,0,"ENSG00000125398",117,352,1.37756288530996,1.81370372919732e-19,3.19190965300094e-19
"chr17",72124585,72124685,"peak_5144",23.4859497529544,"+",72124585,72124685,0,1,100,0,"ENSG00000125398",9,67,2.68466013510914,7.95797629646772e-08,8.51186344580453e-08
"chr17",14301782,14301907,"peak_5145",33.8384872961462,"+",14301782,14301907,0,1,125,0,"ENSG00000125430",70,199,1.2958376317124,5.11154024902562e-11,6.51028972082535e-11
"chr17",14301982,14345112,"peak_5146",216.491116583767,"+",14301982,14345112,0,1,43130,0,"ENSG00000125430",243,966,1.77956281974372,1.64198235470677e-66,6.75585179085722e-66
"chr17",8288612,8288762,"peak_5147",127.89351899594,"-",8288612,8288762,0,1,150,0,"ENSG00000125434",109,505,2.00045123248334,1.12456696604445e-39,3.16384013641046e-39
"chr17",75237273,75238223,"peak_5148",300.095207257116,"-",75237273,75238223,0,1,950,0,"ENSG00000125447",207,1113,2.21524686665289,8.57226054907182e-92,4.59558772350713e-91
"chr5",154149872,154190829,"peak_5149",72.2102694866759,"+",154149872,154190829,0,1,40957,0,"ENSG00000037749.11,ENSG00000164574",80,314,1.76118865854471,9.45373503104458e-23,1.83038686052514e-22
"chr17",75236773,75237198,"peak_5150",53.5633985426125,"-",75236773,75237198,0,1,425,0,"ENSG00000125447",23,169,2.66581351983793,4.62502548605123e-17,7.51294775847006e-17
"chr17",75128942,75130192,"peak_5151",22.942102745084,"+",75128942,75130192,0,1,1250,0,"ENSG00000125449",24,91,1.71132825348565,1.17452657916883e-07,1.24090607333728e-07
"chr17",75273130,75273580,"peak_5152",40.7976480060872,"-",75273130,75273580,0,1,450,0,"ENSG00000125454",40,164,1.82411996888987,3.75144339475581e-13,5.23219832727726e-13
"chr1",155614384,155614709,"peak_5153",65.2742577408258,"+",155614384,155614709,0,1,325,0,"ENSG00000125459",145,410,1.28806698384897,1.22725764672839e-20,2.24125089145089e-20
"chr9",132402125,132402175,"peak_5154",105.569664548616,"-",132402125,132402175,0,1,50,0,"ENSG00000125482",105,442,1.86215302603983,6.7338147090806e-33,1.66097975360588e-32
"chr9",132401500,132401700,"peak_5155",63.5048049016565,"-",132401500,132401700,0,1,200,0,"ENSG00000125482",67,269,1.79386918902716,4.24701719165007e-20,7.64097635590123e-20
"chr9",132678030,132678380,"peak_5156",171.198210913315,"+",132678030,132678380,0,1,350,0,"ENSG00000125484",139,667,2.05109784433567,8.47966925919477e-53,2.91208006329382e-52
"chr9",132678930,132679230,"peak_5157",82.0804823587232,"+",132678930,132679230,0,1,300,0,"ENSG00000125484",48,283,2.34819176458233,9.33564737812953e-26,1.95574735449543e-25
"chr5",154416842,154417342,"peak_5158",36.4199277625283,"+",154416842,154417342,0,1,500,0,"ENSG00000037749.11,ENSG00000164574",54,178,1.50934197367465,8.25050559072241e-12,1.0877004383687e-11
"chr9",132679305,132679780,"peak_5159",67.1976674704365,"+",132679305,132679780,0,1,475,0,"ENSG00000125484",54,255,2.02796196067364,3.18558731173078e-21,5.90862534094116e-21
"chr9",132688912,132689287,"peak_5160",110.486503587358,"+",132688912,132689287,0,1,375,0,"ENSG00000125484",278,756,1.23179729526793,2.17173755690314e-34,5.49855159005592e-34
"chr9",132662616,132669955,"peak_5161",83.6543432955404,"-",132662616,132669955,0,1,7339,0,"ENSG00000125485",254,642,1.12624074860509,3.09457710374927e-26,6.56951638992331e-26
"chr9",132594571,132594921,"peak_5162",128.602862359789,"-",132594571,132594921,0,1,350,0,"ENSG00000125485",370,959,1.16250147883228,6.84982586427544e-40,1.93499969748154e-39
"chr19",55117458,55117558,"peak_5163",220.427144095864,"-",55117458,55117558,0,1,100,0,"ENSG00000125503",628,1641,1.17423469520277,1.0588800435881e-67,4.41385201799971e-67
"chr19",55096896,55096996,"peak_5164",265.257969422718,"-",55096896,55096996,0,1,100,0,"ENSG00000125503",535,1604,1.37255926852357,2.93299117525976e-81,1.4105699084406e-80
"chr19",55093031,55093081,"peak_5165",Inf,"-",55093031,55093081,0,1,50,0,"ENSG00000125503",1563,6614,1.86970117318934,0,0
"chr19",55092373,55092573,"peak_5166",51.4558262066419,"-",55092373,55092573,0,1,200,0,"ENSG00000125503",119,329,1.255621997772,2.04090729859896e-16,3.23782118358003e-16
"chr19",55091037,55091487,"peak_5167",184.505833407735,"-",55091037,55091487,0,1,450,0,"ENSG00000125503",239,879,1.66734849322738,7.9169879256053e-57,2.87216753739425e-56
"chr5",154420667,154420917,"peak_5168",45.3934197046715,"+",154420667,154420917,0,1,250,0,"ENSG00000037749.11,ENSG00000164574",19,141,2.68011987742845,1.46223968204954e-14,2.16380969899117e-14
"chr19",54189590,54189665,"peak_5169",233.616140551024,"-",54189590,54189665,0,1,75,0,"ENSG00000125505",78,756,3.06533618047233,1.08389869644673e-71,4.72644080311155e-71
"chr19",54179016,54179391,"peak_5170",113.922845861014,"-",54179016,54179391,0,1,375,0,"ENSG00000125505",87,431,2.09709655441829,1.96236568341725e-35,5.07932736756801e-35
"chr20",64098919,64099144,"peak_5171",63.2140433375209,"+",64098919,64099144,0,1,225,0,"ENSG00000125510",39,219,2.27788088004106,5.20884550651398e-20,9.34709826070097e-20
"chr2",113235485,113236678,"peak_5172",32.2866556623698,"-",113235485,113236678,0,1,1193,0,"ENSG00000125618",21,109,2.16436298670768,1.53540553532178e-10,1.90874620217987e-10
"chr2",112574846,112575471,"peak_5173",71.0746431162983,"+",112574846,112575471,0,1,625,0,"ENSG00000125630",27,224,2.84096344396988,2.09635223118588e-22,4.02161498895855e-22
"chr2",117919777,117920127,"peak_5174",22.7975037649352,"-",117919777,117920127,0,1,350,0,"ENSG00000125633",27,96,1.61857110817079,1.30119786623083e-07,1.37172653714641e-07
"chr2",113182550,113182725,"peak_5175",32.2690941745708,"+",113182550,113182725,0,1,175,0,"ENSG00000125637",39,141,1.6426452041413,1.55445296398528e-10,1.93212277829522e-10
"chr2",113182900,113183325,"peak_5176",89.4398676113902,"+",113182900,113183325,0,1,425,0,"ENSG00000125637",54,312,2.31901073254133,5.4004149231907e-28,1.19101447785566e-27
"chr2",113199198,113201179,"peak_5177",71.3366674664388,"+",113199198,113201179,0,1,1981,0,"ENSG00000125637",119,381,1.46732540775492,1.74480678864825e-22,3.35369298072102e-22
"chr2",113201204,113201329,"peak_5178",125.148893932363,"+",113201204,113201329,0,1,125,0,"ENSG00000125637",269,780,1.32436389548877,7.65845790754573e-39,2.1204547159941e-38
"chr2",113201454,113201879,"peak_5179",55.985278828612,"+",113201454,113201879,0,1,425,0,"ENSG00000125637",49,218,1.94197051742328,8.39442603592633e-18,1.40201208441107e-17
"chr19",6459591,6460815,"peak_5180",Inf,"-",6459591,6460815,0,1,1224,0,"ENSG00000125648",2536,9542,1.70023284325277,0,0
"chr19",6440194,6440469,"peak_5181",225.580027893251,"-",6440194,6440469,0,1,275,0,"ENSG00000125648",571,1560,1.23847930079144,2.92006747131004e-69,1.24063829195499e-68
"chr19",6381043,6387390,"peak_5182",35.9614212928672,"-",6381043,6387390,0,1,6347,0,"ENSG00000125651",65,196,1.38083806324188,1.13879656721834e-11,1.49462934278512e-11
"chr19",13774892,13775509,"peak_5183",31.1265980399512,"+",13774892,13775509,0,1,617,0,"ENSG00000037757.13,ENSG00000104979",44,147,1.52873679029594,3.49473344933347e-10,4.2654055234587e-10
"chr19",6380118,6380318,"peak_5184",74.5891802561655,"-",6380118,6380318,0,1,200,0,"ENSG00000125651",70,302,1.89761773307564,1.78208943296757e-23,3.51900100532555e-23
"chr19",6361476,6361576,"peak_5185",47.1370787143976,"+",6361476,6361576,0,1,100,0,"ENSG00000125656",87,263,1.38447150084076,4.27573498018106e-15,6.46138172468635e-15
"chr19",6368857,6368907,"peak_5186",23.643904222594,"+",6368857,6368907,0,1,50,0,"ENSG00000125656",50,138,1.25316433008213,7.11156887596865e-08,7.62914052384161e-08
"chrX",123184202,123184475,"peak_5187",34.7952110731837,"+",123184202,123184475,0,1,273,0,"ENSG00000125675.17,ENSG00000265082",45,158,1.60042371044797,2.59834393015581e-11,3.35426801934973e-11
"chr17",39410276,39410526,"peak_5188",64.4479317705301,"-",39410276,39410526,0,1,250,0,"ENSG00000125686",120,365,1.39335804248467,2.19313593738612e-20,3.97410537633315e-20
"chr17",39409901,39409951,"peak_5189",29.259325065914,"-",39409901,39409951,0,1,50,0,"ENSG00000125686",75,195,1.16700764901141,1.31312359889e-09,1.55620032714514e-09
"chr17",39409176,39409476,"peak_5190",247.837890164395,"-",39409176,39409476,0,1,300,0,"ENSG00000125686",239,1037,1.90582931494324,5.38191061787316e-76,2.47377956951127e-75
"chr17",39408626,39408776,"peak_5191",235.738903066138,"-",39408626,39408776,0,1,150,0,"ENSG00000125686",166,878,2.19153365411816,2.47163148050421e-72,1.08522310652699e-71
"chr19",13778222,13778462,"peak_5192",29.8167251042653,"+",13778222,13778462,0,1,240,0,"ENSG00000037757.13,ENSG00000104979",29,117,1.80087981420891,8.84927086554544e-10,1.05747807344668e-09
"chr17",39407451,39408376,"peak_5193",20.9299421116231,"-",39407451,39408376,0,1,925,0,"ENSG00000125686",49,129,1.1850134796442,4.92121515948223e-07,5.00564005147694e-07
"chr17",63703231,63703756,"peak_5194",24.3683642057244,"-",63703231,63703756,0,1,525,0,"ENSG00000125695.12,ENSG00000266173",3,81,4.54338130107545,4.24597267707773e-08,4.61733546665515e-08
"chr19",6737490,6737603,"peak_5195",20.4975858885303,"-",6737490,6737603,0,1,113,0,"ENSG00000125734.13,ENSG00000277714",2,74,4.99794506932479,6.67742170145227e-07,6.75478933257427e-07
"chr19",6736630,6736680,"peak_5196",20.1503150688424,"-",6736630,6736680,0,1,50,0,"ENSG00000125734.13,ENSG00000277714",3,59,4.08617463735385,8.52497808404512e-07,8.59311734048953e-07
"chr19",45472926,45473026,"peak_5197",304.880398701199,"+",45472926,45473026,0,1,100,0,"ENSG00000125740",167,1061,2.45600060116244,3.07010851499851e-93,1.66669027343103e-92
"chr19",45473076,45473126,"peak_5198",35.2161275106168,"+",45473076,45473126,0,1,50,0,"ENSG00000125740",31,134,1.90038895748059,1.92995333766037e-11,2.50547046858033e-11
"chr19",45473151,45473201,"peak_5199",25.8195490998293,"+",45473151,45473201,0,1,50,0,"ENSG00000125740",42,130,1.41854646450658,1.51330803685646e-08,1.68865622932929e-08
"chr19",45552475,45552650,"peak_5200",21.0694288015388,"-",45552475,45552650,0,1,175,0,"ENSG00000125741.4,ENSG00000177464",8,59,2.67113895982868,4.45653285562008e-07,4.54433081407965e-07
"chr19",45550575,45550650,"peak_5201",614.878242440683,"-",45550575,45550650,0,1,75,0,"ENSG00000125741.4,ENSG00000177464",395,2242,2.29335764634242,7.22658887369466e-187,8.00212524062775e-186
"chr12",57771989,57772164,"peak_5202",380.131737452805,"-",57771989,57772164,0,1,175,0,"ENSG00000037897.16,ENSG00000111012",1099,2864,1.17033601738648,5.5839943694962e-116,3.70633544408081e-115
"chr19",45528951,45529001,"peak_5203",82.2136471246135,"-",45528951,45529001,0,1,50,0,"ENSG00000125741.4,ENSG00000177464",99,373,1.70217119129565,8.50016911176431e-26,1.78330719812431e-25
"chr19",45691695,45692035,"peak_5204",21.5029927794845,"-",45691695,45692035,0,1,340,0,"ENSG00000125743",26,91,1.59585103733077,3.27413022154758e-07,3.36476065323962e-07
"chr19",45688486,45689252,"peak_5205",627.106266618146,"-",45688486,45689252,0,1,766,0,"ENSG00000125743",1048,3428,1.49822430363293,1.47697613934911e-190,1.66802777926491e-189
"chr19",45494170,45494675,"peak_5206",75.5995630467593,"-",45494170,45494675,0,1,505,0,"ENSG00000125744",87,335,1.73356978872774,8.77399287580713e-24,1.74688318251567e-23
"chr19",45485338,45485388,"peak_5207",49.1312195536652,"-",45485338,45485388,0,1,50,0,"ENSG00000125744",115,316,1.24678668707099,1.04868451443777e-15,1.62191910983221e-15
"chr19",45506878,45507706,"peak_5208",181.122766660134,"+",45506878,45507706,0,1,828,0,"ENSG00000125753",412,1172,1.29675225760866,8.38982391901872e-56,2.99650038375382e-55
"chr19",45854380,45854555,"peak_5209",43.2667948271721,"-",45854380,45854555,0,1,175,0,"ENSG00000125755",90,258,1.30787016568078,6.55202900935757e-14,9.44924132861607e-14
"chr19",45815409,45815987,"peak_5210",170.50195667666,"-",45815409,45815987,0,1,578,0,"ENSG00000125755",128,646,2.12388632366574,1.37959632616968e-52,4.71842135661562e-52
"chr12",57768562,57769062,"peak_5211",105.87229354174,"-",57768562,57769062,0,1,500,0,"ENSG00000037897.16,ENSG00000111012",52,353,2.55158066515997,5.45197164410017e-33,1.34667852362431e-32
"chr20",3908078,3908228,"peak_5212",Inf,"+",3908078,3908228,0,1,150,0,"ENSG00000125779",7847,37286,2.03691682701546,0,0
"chr20",23364953,23365378,"peak_5213",27.2354472746521,"+",23364953,23365378,0,1,425,0,"ENSG00000125812",76,191,1.11799734060167,5.52017388360175e-09,6.32868419988686e-09
"chr20",23370175,23370525,"peak_5214",33.8801436439171,"+",23370175,23370525,0,1,350,0,"ENSG00000125812",25,120,2.05153048965064,4.96048745319011e-11,6.32499964942954e-11
"chr20",3784400,3786300,"peak_5215",40.5254668909557,"-",3784400,3786300,0,1,1900,0,"ENSG00000125817",89,249,1.27276450941948,4.54984837339468e-13,6.31857111110308e-13
"chr20",1165460,1165510,"peak_5216",33.3490037412218,"+",1165460,1165510,0,1,50,0,"ENSG00000125818.17,ENSG00000274269",104,254,1.07674096927848,7.22635031031495e-11,9.14007055885573e-11
"chr20",1165585,1165760,"peak_5217",571.962688848535,"+",1165585,1165760,0,1,175,0,"ENSG00000125818.17,ENSG00000274269",268,1936,2.6412699817356,6.47980828165908e-174,6.63856567347278e-173
"chr20",7982147,7983794,"peak_5218",145.922054323782,"-",7982147,7983794,0,1,1647,0,"ENSG00000125827",66,483,2.65998125288584,3.87449003567199e-45,1.1832720866198e-44
"chr12",2794952,2795127,"peak_5219",61.0009333423326,"+",2794952,2795127,0,1,175,0,"ENSG00000004478",32,202,2.44670752528662,2.47139141468569e-19,4.33400392664778e-19
"chr12",54011173,54011423,"peak_5220",95.9626036531786,"+",54011173,54011423,0,1,250,0,"ENSG00000037965",217,614,1.28903956645815,5.61170461448352e-30,1.29532228826472e-29
"chr20",2116777,2117327,"peak_5221",82.4238325487689,"+",2116777,2117327,0,1,550,0,"ENSG00000125834",124,418,1.54165880144956,7.33224614026735e-26,1.5415373269231e-25
"chr20",2144220,2144645,"peak_5222",381.428473895673,"+",2144220,2144645,0,1,425,0,"ENSG00000125834",606,2026,1.52974039541872,2.26534681035355e-116,1.5086488187979e-115
"chr20",2470801,2470851,"peak_5223",95.7120588111859,"-",2470801,2470851,0,1,50,0,"ENSG00000125835.17,ENSG00000256566",351,834,1.03707228997428,6.69151636783359e-30,1.54098833456342e-29
"chr20",346781,346956,"peak_5224",30.9236040439039,"+",346781,346956,0,1,175,0,"ENSG00000125841",46,150,1.49375279563758,4.04158256644538e-10,4.90984304134687e-10
"chr20",353461,353761,"peak_5225",70.9683517018817,"+",353461,353761,0,1,300,0,"ENSG00000125841",127,394,1.42186311294552,2.25990346510563e-22,4.3290977770378e-22
"chr20",3820598,3820723,"peak_5226",63.291181771536,"+",3820598,3820723,0,1,125,0,"ENSG00000125843.10,ENSG00000274949",120,362,1.38145127600963,4.93430651089849e-20,8.86045095018387e-20
"chr20",3822276,3824128,"peak_5227",635.029384390846,"+",3822276,3824128,0,1,1852,0,"ENSG00000125843.10,ENSG00000274949.1,ENSG00000275491",626,2696,1.8950818525313,5.99441081851917e-193,6.87238007981743e-192
"chr4",13614268,13614518,"peak_5228",Inf,"-",13614268,13614518,0,1,250,0,"ENSG00000038219",13087,47570,1.65041350314965,0,0
"chr20",3824303,3824553,"peak_5229",797.577729786211,"+",3824303,3824553,0,1,250,0,"ENSG00000125843.10,ENSG00000274949.1,ENSG00000275491",2198,5841,1.19851990234952,5.53442983102479e-242,8.03858226828006e-241
"chr20",17680063,17682290,"peak_5230",753.280251942175,"-",17680063,17682290,0,1,2227,0,"ENSG00000125844",1914,5245,1.24284784791089,1.28408337671461e-228,1.73799700647318e-227
"chr20",17658668,17660318,"peak_5231",303.095404256706,"-",17658668,17660318,0,1,1650,0,"ENSG00000125844",156,1040,2.52546154883683,1.06343400146313e-92,5.74370030022064e-92
"chr20",17633582,17636601,"peak_5232",40.497607279785,"-",17633582,17636601,0,1,3019,0,"ENSG00000125844",18,126,2.59585096809823,4.64018505021145e-13,6.44177358447142e-13
"chr20",18315245,18316520,"peak_5233",87.939799159832,"+",18315245,18316520,0,1,1275,0,"ENSG00000125846",47,297,2.44822628901628,1.54365332979516e-27,3.36885749353731e-27
"chr20",18316695,18316895,"peak_5234",74.6005397011553,"+",18316695,18316895,0,1,200,0,"ENSG00000125846",61,286,2.01763001646421,1.76789304899529e-23,3.49140200702649e-23
"chr4",13604754,13605004,"peak_5235",70.4058263344108,"-",13604754,13605004,0,1,250,0,"ENSG00000038219",170,466,1.24329117455821,3.35444216233718e-22,6.39343720277532e-22
"chr20",17969946,17970271,"peak_5236",113.991834293531,"+",17969946,17970271,0,1,325,0,"ENSG00000125871",134,515,1.73083540393689,1.86890697283298e-35,4.84215421462841e-35
"chr20",17990136,17990561,"peak_5237",301.613042391431,"+",17990136,17990561,0,1,425,0,"ENSG00000125871",127,999,2.76415214103539,2.98038568648181e-92,1.60482306195174e-91
"chr20",438654,439170,"peak_5238",462.446223397618,"-",438654,439170,0,1,516,0,"ENSG00000125875",266,1634,2.40740576940465,7.55967835373387e-141,6.16332935047877e-140
"chr20",437979,438304,"peak_5239",57.4879050929999,"-",437979,438304,0,1,325,0,"ENSG00000125875",151,399,1.19033617031784,2.9229346104718e-18,4.9478460594862e-18
"chr20",435479,436054,"peak_5240",817.729864275487,"-",435479,436054,0,1,575,0,"ENSG00000125875",897,3637,1.80806494811834,4.64126441243846e-248,6.89894214346559e-247
"chr20",844897,845972,"peak_5241",32.0805066388997,"+",844897,845972,0,1,1075,0,"ENSG00000125898",71,196,1.25345875274063,1.7770712375171e-10,2.20193870587544e-10
"chr20",3045969,3046144,"peak_5242",Inf,"+",3045969,3046144,0,1,175,0,"ENSG00000125901",1331,6448,2.0648370799215,0,0
"chr19",3185862,3185912,"peak_5243",269.991960078871,"+",3185862,3185912,0,1,50,0,"ENSG00000125912",579,1692,1.33559023686375,1.08312809132268e-82,5.30055601204725e-82
"chr19",3207462,3208225,"peak_5244",112.464217402133,"+",3207462,3208225,0,1,763,0,"ENSG00000125912",250,714,1.30249192673194,5.44094462464446e-35,1.39603762450509e-34
"chr4",13602929,13603079,"peak_5245",Inf,"-",13602929,13603079,0,1,150,0,"ENSG00000038219",1732,6559,1.70953285025489,0,0
"chr19",3208675,3208950,"peak_5246",19.551567171025,"+",3208675,3208950,0,1,275,0,"ENSG00000125912",4,53,3.51641547724872,1.29675688548998e-06,1.30134311673839e-06
"chr19",3208975,3209025,"peak_5247",33.6405310321032,"+",3208975,3209025,0,1,50,0,"ENSG00000125912",84,222,1.1905944587246,5.88163467853795e-11,7.46777267614607e-11
"chr1",23310351,23310901,"peak_5248",75.8507098867473,"-",23310351,23310901,0,1,550,0,"ENSG00000125944",90,341,1.71027083008764,7.35830078585413e-24,1.46778056097442e-23
"chr1",23361597,23361647,"peak_5249",70.1924823055015,"-",23361597,23361647,0,1,50,0,"ENSG00000125945",75,300,1.78849600855826,3.89744426168876e-22,7.41237454437276e-22
"chr14",65076287,65076462,"peak_5250",26.1422134035664,"-",65076287,65076462,0,1,175,0,"ENSG00000125952",19,90,2.03242168487231,1.20348580012756e-08,1.35023578083929e-08
"chr14",65075962,65076237,"peak_5251",30.2340970300753,"-",65075962,65076237,0,1,275,0,"ENSG00000125952",47,150,1.46272589921441,6.58675868051318e-10,7.91826262924455e-10
"chr14",65061829,65061879,"peak_5252",49.836475215171,"+",65061829,65061879,0,1,50,0,"ENSG00000125954.12,ENSG00000257365",31,171,2.25215226039631,6.37496681859256e-16,9.94777793846959e-16
"chr14",65061954,65062029,"peak_5253",42.7819244438813,"+",65061954,65062029,0,1,75,0,"ENSG00000125954.12,ENSG00000257365",111,292,1.18390468608333,9.23671246333847e-14,1.32238364755787e-13
"chr4",13602179,13602629,"peak_5254",86.0501077930711,"-",13602179,13602629,0,1,450,0,"ENSG00000038219",43,286,2.52210260421571,5.77509256606887e-27,1.24835016834219e-26
"chrX",102602097,102602372,"peak_5255",108.294732644674,"+",102602097,102602372,0,1,275,0,"ENSG00000125962.14,ENSG00000158301.18,ENSG00000271147",45,351,2.75197013407735,1.00484041190816e-33,2.5121010297704e-33
"chrX",102650047,102714197,"peak_5256",111.153087502456,"+",102650047,102714197,0,1,64150,0,"ENSG00000125962.14,ENSG00000158301.18,ENSG00000271147",83,417,2.11736013575599,1.36186531735303e-34,3.46406913602364e-34
"chr20",35437435,35437910,"peak_5257",99.6007080641693,"-",35437435,35437910,0,1,475,0,"ENSG00000125965",209,610,1.33380225515012,4.40057352403498e-31,1.04039746015349e-30
"chr20",35433871,35434496,"peak_5258",255.627003805086,"-",35433871,35434496,0,1,625,0,"ENSG00000125965",167,931,2.26742901990551,2.37830992107974e-78,1.11841801260601e-77
"chr20",33666626,33669241,"peak_5259",66.4794389178063,"-",33666626,33669241,0,1,2615,0,"ENSG00000125967",171,457,1.20669380637051,5.2750827857075e-21,9.72063846281946e-21
"chr20",34516408,34516533,"peak_5260",64.8692547824876,"+",34516408,34516533,0,1,125,0,"ENSG00000125971",148,414,1.27252956525903,1.6317249440332e-20,2.96762153607503e-20
"chr20",34529882,34529932,"peak_5261",28.3695523489383,"+",34529882,34529932,0,1,50,0,"ENSG00000125971",31,117,1.7046644989403,2.46754407675933e-09,2.88345899247726e-09
"chr4",13601654,13602154,"peak_5262",21.0247161418447,"-",13601654,13602154,0,1,500,0,"ENSG00000038219",37,109,1.34722705143338,4.60064920812186e-07,4.68737598852631e-07
"chr20",35699321,35699521,"peak_5263",32.3136483201998,"+",35699321,35699521,0,1,200,0,"ENSG00000125995",56,171,1.39899363838247,1.5050590141225e-10,1.87336579464252e-10
"chr20",35477966,35478016,"peak_5264",950.505909500452,"+",35477966,35478016,0,1,50,0,"ENSG00000126001",874,3927,1.95621832579862,4.20507782240904e-288,7.39963306733993e-287
"chr20",35478091,35479245,"peak_5265",27.1729017634857,"+",35478091,35479245,0,1,1154,0,"ENSG00000126001",64,171,1.20634855434346,5.77390511711096e-09,6.6090874737713e-09
"chr20",35491241,35493448,"peak_5266",53.6413198492761,"+",35491241,35493448,0,1,2207,0,"ENSG00000126001",45,205,1.97612304541832,4.37737022449163e-17,7.1179300928338e-17
"chr20",35507814,35508072,"peak_5267",32.0570841143105,"+",35507814,35508072,0,1,258,0,"ENSG00000126001",77,206,1.20821000868257,1.80756634164062e-10,2.23797952070044e-10
"chr20",32197152,32197452,"peak_5268",170.579990766397,"-",32197152,32197452,0,1,300,0,"ENSG00000126003",421,1159,1.24948435794709,1.30555084574292e-52,4.46998555028119e-52
"chr4",13601004,13601379,"peak_5269",190.201693607605,"-",13601004,13601379,0,1,375,0,"ENSG00000038219",547,1423,1.16781884739941,1.49211874841221e-58,5.54095978319e-58
"chrX",53225145,53225295,"peak_5270",94.7704167022685,"-",53225145,53225295,0,1,150,0,"ENSG00000126012",189,563,1.36324464705689,1.29344416510999e-29,2.95979662782226e-29
"chrX",53194172,53194572,"peak_5271",623.726174456807,"-",53194172,53194572,0,1,400,0,"ENSG00000126012",683,2770,1.80842440959865,1.54757520853959e-189,1.73665042822698e-188
"chrX",53193095,53193449,"peak_5272",Inf,"-",53193095,53193449,0,1,354,0,"ENSG00000126012",853,4223,2.09614651315689,0,0
"chr3",50359338,50359588,"peak_5273",49.6902671527687,"-",50359338,50359588,0,1,250,0,"ENSG00000126062",33,174,2.18704543201219,7.07360719548707e-16,1.10087775060029e-15
"chr3",50358538,50359238,"peak_5274",124.941330539255,"-",50358538,50359238,0,1,700,0,"ENSG00000126062",121,519,1.88922346664898,8.85890859984464e-39,2.44856597063022e-38
"chr3",50354748,50355523,"peak_5275",131.656468137468,"-",50354748,50355523,0,1,775,0,"ENSG00000126062",120,534,1.94230131125852,8.12237472300969e-41,2.33052608069021e-40
"chr1",45012171,45012776,"peak_5276",37.9001045992687,"+",45012171,45012776,0,1,605,0,"ENSG00000126088",65,201,1.41717990913033,2.90214492078671e-12,3.89880645851376e-12
