"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input","ReadsCount.IP","log2FoldChange","pvalue","padj"
"chr2",219540121,219540496,"peak_4767",48.8867489811055,"-",219540121,219540496,0,1,375,0,"ENSG00000123989",81,146,1.58298148192672,1.19066849618648e-15,1.92141937726708e-15
"chr2",219539296,219540046,"peak_4768",553.501067687198,"-",219539296,219540046,0,1,750,0,"ENSG00000123989",1353,2128,1.38634315915885,2.04241949165977e-168,2.39649205822172e-167
"chr2",219387802,219387977,"peak_4769",78.8761817825381,"-",219387802,219387977,0,1,175,0,"ENSG00000123992",184,290,1.38935402491428,8.2527405267692e-25,1.80261649173279e-24
"chr2",219374020,219374245,"peak_4770",542.561606951328,"-",219374020,219374245,0,1,225,0,"ENSG00000123992",718,1496,1.79206128050266,4.09558913574449e-165,4.70632388903952e-164
"chr2",219569361,219572284,"peak_4771",73.1194433643586,"+",219569361,219572284,0,1,2923,0,"ENSG00000123999",120,220,1.60747602395295,4.69971783527198e-23,9.74662554100385e-23
"chr2",219571269,219571598,"peak_4772",146.139812800497,"-",219571269,219571598,0,1,329,0,"ENSG00000124006",258,463,1.57664800538737,3.0411747390264e-45,1.01749617744347e-44
"chr2",219556146,219556557,"peak_4773",81.0488511105584,"-",219556146,219556557,0,1,411,0,"ENSG00000124006",150,261,1.53209420350206,1.79478500525086e-25,3.99820171964737e-25
"chr16",67966846,67968681,"peak_4774",398.365420515824,"-",67966846,67968681,0,1,1835,0,"ENSG00000124067.16,ENSG00000213398",572,1142,1.7304824568156,1.45790128230026e-121,1.20242830087137e-120
"chr5",83538534,83538834,"peak_4775",54.9725009107815,"+",83538534,83538834,0,1,300,0,"ENSG00000038427",143,214,1.31460255226531,1.63533621110936e-17,2.82896965614507e-17
"chr16",67963413,67963984,"peak_4776",93.7516185335414,"-",67963413,67963984,0,1,571,0,"ENSG00000124067.16,ENSG00000213398",138,268,1.69057163242282,2.43778460649029e-29,5.99722964862861e-29
"chr16",67944209,67944759,"peak_4777",786.419152861789,"-",67944209,67944759,0,1,550,0,"ENSG00000124067.16,ENSG00000213398",686,1810,2.13271607003459,1.04364750168193e-238,1.83757817441511e-237
"chr16",67940124,67940374,"peak_4778",23.78959361557,"-",67940124,67940374,0,1,250,0,"ENSG00000124067.16,ENSG00000213398",32,61,1.66374430959393,6.34165840630765e-08,6.89634114867385e-08
"chr16",67666512,67666836,"peak_4779",38.4112766206103,"-",67666512,67666836,0,1,324,0,"ENSG00000124074",40,90,1.90293195193432,1.94528752119601e-12,2.73560611243847e-12
"chr20",45840404,45841509,"peak_4780",90.887327658858,"+",45840404,45841509,0,1,1105,0,"ENSG00000124104",40,167,2.79478311084746,1.81439450251156e-28,4.36704984506749e-28
"chr20",44489584,44489809,"peak_4781",53.2871749429105,"+",44489584,44489809,0,1,225,0,"ENSG00000124120",20,93,2.95023759018062,5.35698667012464e-17,9.09833572301277e-17
"chr20",44489909,44490259,"peak_4782",506.730080101197,"+",44489909,44490259,0,1,350,0,"ENSG00000124120",911,1635,1.57677452828293,2.69395593514126e-154,2.87770442317828e-153
"chr5",83539234,83539559,"peak_4783",24.6263687110644,"+",83539234,83539559,0,1,325,0,"ENSG00000038427",42,72,1.5106145448648,3.46761500597494e-08,3.86121810310925e-08
"chr20",48625251,48625476,"peak_4784",30.7283070987227,"-",48625251,48625476,0,1,225,0,"ENSG00000124126",39,78,1.73300695944589,4.53161882686872e-10,5.62157290499226e-10
"chr20",45327087,45327362,"peak_4785",41.9084025112951,"-",45327087,45327362,0,1,275,0,"ENSG00000124145",117,169,1.2635216300451,1.64234046674964e-13,2.42277884982938e-13
"chr20",47636519,47636594,"peak_4786",25.2512800235791,"+",47636519,47636594,0,1,75,0,"ENSG00000124151.18,ENSG00000280970",40,71,1.56082599116282,2.21993395084096e-08,2.5038440979033e-08
"chr20",47653475,47653575,"peak_4787",33.1341793085681,"+",47653475,47653575,0,1,100,0,"ENSG00000124151.18,ENSG00000280970",79,120,1.33611678116472,8.17802027735213e-11,1.0607624712458e-10
"chr19",18831937,18833176,"peak_4788",230.827396050118,"+",18831937,18833176,0,1,1239,0,"ENSG00000005007",311,639,1.77190822183758,6.74140850242175e-71,3.26610368702814e-70
"chr5",83539634,83540234,"peak_4789",85.3422476963587,"+",83539634,83540234,0,1,600,0,"ENSG00000038427",163,280,1.51356175697785,8.84090900458941e-27,2.0390296735247e-26
"chr20",46089832,46089882,"peak_4790",52.2806010085919,"-",46089832,46089882,0,1,50,0,"ENSG00000124160",57,127,1.88880160796902,1.0888267491525e-16,1.8279777493317e-16
"chr20",46068573,46079419,"peak_4791",211.335529156744,"-",46068573,46079419,0,1,10846,0,"ENSG00000124160",110,410,2.6311272799024,5.34393135323212e-65,2.40805595542134e-64
"chr20",46062309,46062709,"peak_4792",35.6712320757339,"-",46062309,46062709,0,1,400,0,"ENSG00000124160",34,80,1.96747220665675,1.35606924441827e-11,1.82763372288129e-11
"chr20",46061459,46061709,"peak_4793",22.386428538721,"-",46061459,46061709,0,1,250,0,"ENSG00000124160",28,55,1.70701176569296,1.72874114371753e-07,1.82395245784992e-07
"chr20",41514914,41533486,"peak_4794",210.42924245087,"-",41514914,41533486,0,1,18572,0,"ENSG00000124177",80,386,3.00353583866856,1.00517380493274e-64,4.51321535912852e-64
"chr20",41421944,41423531,"peak_4795",208.067074067007,"-",41421944,41423531,0,1,1587,0,"ENSG00000124177",323,618,1.66907954386919,5.23446114185849e-64,2.32043600618573e-63
"chr20",41404525,41405400,"peak_4796",189.318764643257,"-",41404525,41405400,0,1,875,0,"ENSG00000124177",342,609,1.56545277282749,2.50436658494919e-58,1.02181694483433e-57
"chr20",41174493,41174993,"peak_4797",96.3178275386637,"+",41174493,41174993,0,1,500,0,"ENSG00000124181.14,ENSG00000242748",296,421,1.24122993340689,4.0446657579641e-30,1.01261601965099e-29
"chr5",83540609,83540784,"peak_4798",289.135134522824,"+",83540609,83540784,0,1,175,0,"ENSG00000038427",299,710,1.98068041098161,1.53789944963491e-88,9.15486002142956e-88
"chr20",44068793,44069268,"peak_4799",62.6838305435103,"+",44068793,44069268,0,1,475,0,"ENSG00000124191",129,213,1.4564892699653,7.20898733155097e-20,1.34985389268874e-19
"chr20",43460954,43461179,"peak_4800",150.025145457154,"+",43460954,43461179,0,1,225,0,"ENSG00000124193",103,313,2.33652522039248,2.0162543681212e-46,6.88543073097142e-46
"chr20",49271216,49271691,"peak_4801",123.925924940199,"-",49271216,49271691,0,1,475,0,"ENSG00000124201",303,472,1.37247594020028,1.66396315686122e-38,4.94970541748836e-38
"chr20",49270816,49271041,"peak_4802",233.362604697661,"-",49270816,49271041,0,1,225,0,"ENSG00000124201",436,766,1.54602312135954,1.15136226281881e-71,5.63450955531955e-71
"chr20",49270041,49270466,"peak_4803",55.5456648978706,"-",49270041,49270466,0,1,425,0,"ENSG00000124201",142,214,1.32472676970532,1.09208683851922e-17,1.90146675489452e-17
"chr20",49248684,49249359,"peak_4804",100.661922243403,"-",49248684,49249359,0,1,675,0,"ENSG00000124201",143,283,1.71779380297964,1.93871429856605e-31,4.9858818579047e-31
"chr20",49247709,49247934,"peak_4805",110.168271267336,"-",49247709,49247934,0,1,225,0,"ENSG00000124201",227,379,1.47251243337829,2.49730436100113e-34,6.85560486161139e-34
"chr5",83541059,83541334,"peak_4806",45.4773735422809,"+",83541059,83541334,0,1,275,0,"ENSG00000038427",100,159,1.40203368431432,1.32515137903004e-14,2.04148615874984e-14
"chr20",49247134,49247434,"peak_4807",70.2468182229131,"-",49247134,49247434,0,1,300,0,"ENSG00000124201",85,181,1.82346186898079,3.54519562599614e-22,7.13839564376405e-22
"chr20",49246359,49246834,"peak_4808",66.4694366540431,"-",49246359,49246834,0,1,475,0,"ENSG00000124201",226,308,1.17961446377474,5.03914204204603e-21,9.78826620919417e-21
"chr20",49239220,49241829,"peak_4809",90.3467812727283,"-",49239220,49241829,0,1,2609,0,"ENSG00000124201",296,411,1.20654809429238,2.64838348618584e-28,6.35197565937802e-28
"chr20",50111484,50114970,"peak_4810",77.0597432377153,"-",50111484,50114970,0,1,3486,0,"ENSG00000124208.16,ENSG00000244687",263,359,1.18192792472863,2.94813083415367e-24,6.34900731261169e-24
"chr20",50096605,50096730,"peak_4811",91.6622606696339,"-",50096605,50096730,0,1,125,0,"ENSG00000124208.16,ENSG00000244687",120,247,1.77448353937137,1.05305376916436e-28,2.55217275441011e-28
"chr20",50082648,50082873,"peak_4812",22.7526729671675,"-",50082648,50082873,0,1,225,0,"ENSG00000124208.16,ENSG00000244687",68,93,1.18470291787378,1.32645874413697e-07,1.41502122865212e-07
"chr20",58359647,58359997,"peak_4813",178.216366099839,"+",58359647,58359997,0,1,350,0,"ENSG00000124209",262,514,1.70520842379713,5.76948046612292e-55,2.24661205913145e-54
"chr20",49507673,49507748,"peak_4814",72.0427220676848,"-",49507673,49507748,0,1,75,0,"ENSG00000124212",210,303,1.26193535314139,1.00086350532418e-22,2.05579444563237e-22
"chr5",83541659,83542234,"peak_4815",Inf,"+",83541659,83542234,0,1,575,0,"ENSG00000038427",755,2585,2.50862258308456,0,0
"chr20",49506773,49507273,"peak_4816",18.8534931787655,"-",49506773,49507273,0,1,500,0,"ENSG00000124212",21,43,1.76695430571252,2.1074223733016e-06,2.1112177577786e-06
"chr20",49188123,49188367,"peak_4817",136.21184903269,"-",49188123,49188367,0,1,244,0,"ENSG00000124214",61,254,2.79095425664707,3.11427268309898e-42,9.91168921963626e-42
"chr20",49114238,49115801,"peak_4818",76.9096991823992,"-",49114238,49115801,0,1,1563,0,"ENSG00000124214",166,270,1.43478306021412,3.27313212348352e-24,7.0448798169388e-24
"chr20",49988400,49988450,"peak_4819",35.4162567045934,"+",49988400,49988450,0,1,50,0,"ENSG00000124216",134,173,1.10154594656314,1.62361863760215e-11,2.18094341455565e-11
"chr20",50959675,50960275,"peak_4820",128.848297005595,"+",50959675,50960275,0,1,600,0,"ENSG00000124217",438,603,1.19423399814277,5.34170888533973e-40,1.6322914699678e-39
"chr20",58651427,58651477,"peak_4821",180.091868705214,"+",58651427,58651477,0,1,50,0,"ENSG00000124222.21,ENSG00000215440.11,ENSG00000254995",348,601,1.52128455448494,1.55606124795602e-55,6.1227361496074e-55
"chr20",58701066,58707133,"peak_4822",69.6853689850988,"+",58701066,58707133,0,1,6067,0,"ENSG00000124222.21,ENSG00000215440.11,ENSG00000254995",116,211,1.59612510135612,5.2584793177705e-22,1.0534493914045e-21
"chr5",83580247,83580622,"peak_4823",85.3278266810255,"+",83580247,83580622,0,1,375,0,"ENSG00000038427",229,342,1.31165561048871,8.93109615360894e-27,2.05951378982117e-26
"chr20",57651916,57652491,"peak_4824",90.5980182215191,"-",57651916,57652491,0,1,575,0,"ENSG00000124225",300,415,1.20115571161356,2.22084356244805e-28,5.33677591430517e-28
"chr20",49936335,49936510,"peak_4825",23.0511445565619,"+",49936335,49936510,0,1,175,0,"ENSG00000124226",10,38,2.65900616548402,1.07542041084376e-07,1.15057267064129e-07
"chr20",49221579,49223413,"peak_4826",26.694192263405,"+",49221579,49223413,0,1,1834,0,"ENSG00000124228",18,51,2.23550726581623,7.93181971561386e-09,9.20974103662965e-09
"chr20",49239032,49241941,"peak_4827",46.9022386237461,"+",49239032,49241941,0,1,2909,0,"ENSG00000124228",38,100,2.12893561844314,4.83382255138624e-15,7.60360084826874e-15
"chr20",44751239,44751314,"peak_4828",38.4393808673798,"+",44751239,44751314,0,1,75,0,"ENSG00000124249",61,111,1.596685469905,1.90633026779756e-12,2.68283117429269e-12
"chr5",7900198,7900473,"peak_4829",43.0014638368722,"+",7900198,7900473,0,1,275,0,"ENSG00000124275",85,141,1.46316734248878,7.58983674570483e-14,1.1357154337326e-13
"chrX",53250415,53250590,"peak_4830",149.118175884009,"-",53250415,53250590,0,1,175,0,"ENSG00000124313",209,419,1.73645418449017,3.79873627954495e-46,1.29108893827756e-45
"chr5",83580872,83581347,"peak_4831",76.5571004332721,"+",83580872,83581347,0,1,475,0,"ENSG00000038427",236,334,1.23406812651071,4.19070649479714e-24,8.99531525587513e-24
"chrX",53235798,53238236,"peak_4832",31.4245551616815,"-",53235798,53238236,0,1,2438,0,"ENSG00000124313",41,81,1.71530495615126,2.76492366483402e-10,3.46949523954734e-10
"chr2",71068544,71068769,"peak_4833",154.118977239519,"+",71068544,71068769,0,1,225,0,"ENSG00000124357",129,345,2.15223219142747,1.15906016798407e-47,4.03241247694062e-47
"chr2",71070469,71070694,"peak_4834",950.731032276127,"+",71070469,71070694,0,1,225,0,"ENSG00000124357",1105,2470,1.89347152106856,2.98845481806397e-288,6.3305504813121e-287
"chr2",71078511,71078636,"peak_4835",30.8799534230862,"+",71078511,71078636,0,1,125,0,"ENSG00000124357",23,62,2.16364129759828,4.0558790753712e-10,5.06066692971671e-10
"chr2",71132940,71133515,"peak_4836",154.904028666897,"+",71132940,71133515,0,1,575,0,"ENSG00000124383",175,393,1.90018127770996,6.69678437980309e-48,2.34013505351937e-47
"chr17",21002442,21002967,"peak_4837",97.4026193457745,"-",21002442,21002967,0,1,525,0,"ENSG00000124422",41,178,2.8511883373068,1.8945024145825e-30,4.77408251084138e-30
"chr19",43596616,43596766,"peak_4838",42.5684369391836,"+",43596616,43596766,0,1,150,0,"ENSG00000124444.15,ENSG00000226763",106,160,1.32701455759947,1.03120964554387e-13,1.53328756226348e-13
"chr19",43913128,43913728,"peak_4839",176.37701810306,"-",43913128,43913728,0,1,600,0,"ENSG00000124459",150,398,2.14081282005167,2.08386889236007e-54,8.03946234121652e-54
"chrX",41085634,41085759,"peak_4840",33.732687471139,"+",41085634,41085759,0,1,125,0,"ENSG00000124486.12,ENSG00000269941",101,141,1.21434679203822,5.33995798858727e-11,7.00566291322434e-11
"chr16",11003149,11003224,"peak_4841",92.7773639997969,"+",11003149,11003224,0,1,75,0,"ENSG00000038532",82,210,2.08970042704643,4.83012815428116e-29,1.17823119618562e-28
"chrX",41215987,41216487,"peak_4842",72.1366892946655,"+",41215987,41216487,0,1,500,0,"ENSG00000124486.12,ENSG00000269941",138,236,1.5071254939313,9.36725799114426e-23,1.92616166167847e-22
"chrX",41232467,41232642,"peak_4843",131.130701046966,"+",41232467,41232642,0,1,175,0,"ENSG00000124486.12,ENSG00000269941",110,293,2.14640404210056,1.08260000541147e-40,3.35525577409717e-40
"chr6",42269252,42269652,"peak_4844",26.694192263405,"-",42269252,42269652,0,1,400,0,"ENSG00000124496",18,51,2.23550726581623,7.93181971561386e-09,9.20974103662965e-09
"chr6",42268252,42268602,"peak_4845",28.7838359149717,"-",42268252,42268602,0,1,350,0,"ENSG00000124496",21,57,2.17357953103086,1.79536434636849e-09,2.16372468270533e-09
"chr6",26392551,26392676,"peak_4846",193.048397912253,"+",26392551,26392676,0,1,125,0,"ENSG00000124508",601,857,1.24493707245136,1.85348358639248e-59,7.70267570117008e-59
"chr6",26393351,26393501,"peak_4847",559.663328356222,"+",26393351,26393501,0,1,150,0,"ENSG00000124508",513,1312,2.08774384795312,2.82284017169075e-170,3.34619072917312e-169
"chr16",11178677,11179177,"peak_4848",30.7732151698859,"+",11178677,11179177,0,1,500,0,"ENSG00000038532",31,70,1.90809366536578,4.38075862883279e-10,5.44928059023021e-10
"chr6",2765988,2766263,"peak_4849",167.236318414432,"+",2765988,2766263,0,1,275,0,"ENSG00000124535",550,768,1.21468155316809,1.22378080505207e-51,4.53786731150134e-51
"chr6",43027476,43029490,"peak_4850",51.5346534789821,"+",43027476,43029490,0,1,2014,0,"ENSG00000124541",74,143,1.68342489932377,1.84359872160069e-16,3.0656564658681e-16
"chr6",34757430,34757607,"peak_4851",83.8075269488533,"+",34757430,34757607,0,1,177,0,"ENSG00000124562",68,183,2.16124391709228,2.59296531463839e-26,5.90772846792384e-26
"chr6",2948583,2948997,"peak_4852",32.2537524209599,"-",2948583,2948997,0,1,414,0,"ENSG00000124570",86,125,1.27252646031576,1.52846704573952e-10,1.95277878641324e-10
"chr6",43432738,43432963,"peak_4853",22.4937617662787,"+",43432738,43432963,0,1,225,0,"ENSG00000124574",13,40,2.35449524503406,1.59419740554628e-07,1.69317946636728e-07
"chr6",42978471,42978896,"peak_4854",67.4413527408087,"-",42978471,42978896,0,1,425,0,"ENSG00000124587",34,126,2.62282400301272,2.5481652999414e-21,4.9903370243604e-21
"chr6",41786990,41787040,"peak_4855",39.2042146342208,"+",41786990,41787040,0,1,50,0,"ENSG00000124593.14,ENSG00000278224",101,150,1.30361412813259,1.10845947133592e-12,1.57890295902828e-12
"chr6",41787065,41787415,"peak_4856",321.586304226646,"+",41787065,41787415,0,1,350,0,"ENSG00000124593.14,ENSG00000278224",171,630,2.61436238455492,2.35750352068988e-98,1.55910811876888e-97
"chr16",11179877,11180027,"peak_4857",54.7528925806102,"+",11179877,11180027,0,1,150,0,"ENSG00000038532",25,99,2.71850733849167,1.907284580195e-17,3.29410155358196e-17
"chr6",41787590,41787665,"peak_4858",190.395443446194,"+",41787590,41787665,0,1,75,0,"ENSG00000124593.14,ENSG00000278224",106,375,2.55583322704366,1.18123908254552e-58,4.84462855837007e-58
"chr6",44300128,44300728,"peak_4859",80.9422303001787,"-",44300128,44300728,0,1,600,0,"ENSG00000124608",72,183,2.07878175655311,1.93417079033453e-25,4.30487716360912e-25
"chr6",44299653,44299953,"peak_4860",21.6951027633377,"-",44299653,44299953,0,1,300,0,"ENSG00000124608",28,54,1.68053955612369,2.83700939102413e-07,2.94525776206479e-07
"chr6",39906567,39906992,"peak_4861",91.65402567296,"-",39906567,39906992,0,1,425,0,"ENSG00000124615.17,ENSG00000235033",125,252,1.7445025409507,1.05959456327419e-28,2.56678237835726e-28
"chr6",39906167,39906492,"peak_4862",44.7324776499986,"-",39906167,39906492,0,1,325,0,"ENSG00000124615.17,ENSG00000235033",42,101,1.9989010044525,2.23898283836316e-14,3.42123138156234e-14
"chr6",39905517,39905617,"peak_4863",51.9402503701011,"-",39905517,39905617,0,1,100,0,"ENSG00000124615.17,ENSG00000235033",132,199,1.32523740740948,1.3829933640497e-16,2.31433730748328e-16
"chr6",39904217,39904492,"peak_4864",180.42669513227,"-",39904217,39904492,0,1,275,0,"ENSG00000124615.17,ENSG00000235033",163,417,2.08818230696841,1.23182972047562e-55,4.85459212065688e-55
"chr6",42745880,42746096,"peak_4865",21.7062910323466,"-",42745880,42746096,0,1,216,0,"ENSG00000124659",50,75,1.31796946464139,2.81197974697462e-07,2.92250528128239e-07
"chr6",42744905,42745530,"peak_4866",237.582630262646,"-",42744905,42745530,0,1,625,0,"ENSG00000124659",207,543,2.1243283101595,6.07949867105456e-73,3.02344339538306e-72
"chr16",11180252,11181152,"peak_4867",28.023558925994,"+",11180252,11181152,0,1,900,0,"ENSG00000038532",25,60,1.9960413620818,3.08515720600213e-09,3.66495104618729e-09
"chr6",43636525,43636575,"peak_4868",50.3079524514524,"+",43636525,43636575,0,1,50,0,"ENSG00000124688",124,189,1.34105302281661,4.36809919081991e-16,7.17459336689897e-16
"chr6",43636825,43640647,"peak_4869",157.537762424468,"+",43636825,43640647,0,1,3822,0,"ENSG00000124688",653,842,1.09974409961803,1.06697924904133e-48,3.77057913914158e-48
"chr6",43640672,43640822,"peak_4870",80.3054356016367,"+",43640672,43640822,0,1,150,0,"ENSG00000124688",67,177,2.13452328095694,3.02432115302961e-25,6.6935277626513e-25
"chr6",43013829,43013954,"peak_4871",57.7652516838103,"-",43013829,43013954,0,1,125,0,"ENSG00000124733",118,195,1.45769417373799,2.29363886954592e-18,4.08250322134513e-18
"chr6",43012293,43012418,"peak_4872",25.2164753609293,"-",43012293,43012418,0,1,125,0,"ENSG00000124733",87,114,1.12295345200379,2.2801179316793e-08,2.56498323840097e-08
"chr6",21593993,21594368,"peak_4873",34.3627395389938,"+",21593993,21594368,0,1,375,0,"ENSG00000124766",91,133,1.28049472212481,3.41878335119883e-11,4.52673077242839e-11
"chr6",21594943,21594993,"peak_4874",730.934005759808,"+",21594943,21594993,0,1,50,0,"ENSG00000124766",389,1439,2.62023139370267,5.72593448225391e-222,9.26700538674261e-221
"chr6",21595243,21595368,"peak_4875",158.586031837489,"+",21595243,21595368,0,1,125,0,"ENSG00000124766",277,500,1.58504899400218,5.1375039089862e-49,1.82325546335217e-48
"chr19",18866611,18866686,"peak_4876",176.960316420592,"+",18866611,18866686,0,1,75,0,"ENSG00000005007",214,464,1.84952088985551,1.38549034174806e-54,5.36582760255652e-54
"chr6",21595743,21597043,"peak_4877",622.823495170155,"+",21595743,21597043,0,1,1300,0,"ENSG00000124766",587,1477,2.06424427442313,2.47520069834602e-189,3.24672832213615e-188
"chr6",7230286,7231111,"peak_4878",35.5909418081085,"+",7230286,7231111,0,1,825,0,"ENSG00000124782",49,95,1.6881527141263,1.43614684763243e-11,1.93223053879705e-11
"chr6",7231411,7240466,"peak_4879",52.2315821920576,"+",7231411,7240466,0,1,9055,0,"ENSG00000124782",76,146,1.67490397244413,1.1272132767795e-16,1.89115462510627e-16
"chr6",7240591,7249226,"peak_4880",33.5463308398874,"+",7240591,7249226,0,1,8635,0,"ENSG00000124782",74,116,1.38153456587777,6.10970454991438e-11,7.97164908654019e-11
"chr6",8435321,8435483,"peak_4881",64.7048711722375,"-",8435321,8435483,0,1,162,0,"ENSG00000124786",33,121,2.60747603929205,1.73850871316986e-20,3.32577536149512e-20
"chr6",8430023,8434425,"peak_4882",38.3896141939449,"-",8430023,8434425,0,1,4402,0,"ENSG00000124786",83,132,1.40236161709089,1.97545648567958e-12,2.77699185309075e-12
"chr5",55308009,55322388,"peak_4883",220.575676004188,"+",55308009,55322388,0,1,14379,0,"ENSG00000039123",118,431,2.60190790188894,8.51342858219416e-68,3.98203624652675e-67
"chr6",8413267,8413592,"peak_4884",53.1159701829182,"-",8413267,8413592,0,1,325,0,"ENSG00000124786",143,211,1.29423475488693,6.04560068140783e-17,1.02447113431191e-16
"chr6",16328245,16328395,"peak_4885",184.158777001142,"-",16328245,16328395,0,1,150,0,"ENSG00000124788.17,ENSG00000281447",143,402,2.2241872450741,9.1241035343153e-57,3.6532900821616e-56
"chr6",16306261,16306786,"peak_4886",51.583208012588,"-",16306261,16306786,0,1,525,0,"ENSG00000124788.17,ENSG00000281447",80,149,1.63024735101437,1.78001837396384e-16,2.96419735653208e-16
"chr6",17706679,17706829,"peak_4887",42.6507810032549,"-",17706679,17706829,0,1,150,0,"ENSG00000124789",139,190,1.18392144170517,9.7272036157575e-14,1.44822346372985e-13
"chr6",17637201,17637651,"peak_4888",81.4470675505942,"-",17637201,17637651,0,1,450,0,"ENSG00000124789",237,343,1.26632840021557,1.35500733150102e-25,3.03381859150475e-25
"chr6",18264537,18264612,"peak_4889",Inf,"-",18264537,18264612,0,1,75,0,"ENSG00000124795",1764,3497,1.72027408006397,0,0
"chr6",18264111,18264161,"peak_4890",34.3755513593635,"-",18264111,18264161,0,1,50,0,"ENSG00000124795",25,69,2.19767520941354,3.38676491978891e-11,4.4867092114589e-11
"chr5",80436881,80437081,"peak_4891",18.9154219989733,"+",80436881,80437081,0,1,200,0,"ENSG00000039319",15,37,2.03556969904491,2.01793107212543e-06,2.0225096277779e-06
"chr6",18258008,18264086,"peak_4892",26.651160044851,"-",18258008,18264086,0,1,6078,0,"ENSG00000124795",14,47,2.48024079701788,8.19471491029527e-09,9.48858401339331e-09
"chr6",8015566,8015741,"peak_4893",Inf,"-",8015566,8015741,0,1,175,0,"ENSG00000124802.11,ENSG00000188428.16,ENSG00000259040.4,ENSG00000265818",2104,4849,1.9375593925982,0,0
"chr6",45422299,45422349,"peak_4894",119.652528214888,"+",45422299,45422349,0,1,50,0,"ENSG00000124813",125,292,1.95704717325049,3.30515206440137e-37,9.57193961728581e-37
"chr6",45547625,45547750,"peak_4895",Inf,"+",45547625,45547750,0,1,125,0,"ENSG00000124813",1510,3440,1.9208668613031,0,0
"chr2",237760139,237764286,"peak_4896",344.636869165143,"+",237760139,237764286,0,1,4147,0,"ENSG00000124831.18,ENSG00000177483",644,1134,1.54929490363415,2.53314245230177e-105,1.79458804203397e-104
"chr2",237779830,237780230,"peak_4897",343.90781787595,"+",237779830,237780230,0,1,400,0,"ENSG00000124831.18,ENSG00000177483",1015,1481,1.27809876421257,4.20870991520013e-105,2.97461713959486e-104
"chr11",62532729,62533129,"peak_4898",77.0386099906879,"-",62532729,62533129,0,1,400,0,"ENSG00000124942",280,374,1.15061832137547,2.99292114272482e-24,6.44269494662234e-24
"chr11",62531929,62532329,"peak_4899",230.402575391161,"-",62531929,62532329,0,1,400,0,"ENSG00000124942",596,913,1.34830938834019,9.06430094683711e-71,4.3844359394701e-70
"chr16",67542438,67542913,"peak_4900",222.03779675408,"+",67542438,67542913,0,1,475,0,"ENSG00000039523",629,930,1.29717755715639,3.07559225954507e-68,1.44531665037883e-67
"chr11",62531279,62531354,"peak_4901",583.897040962022,"-",62531279,62531354,0,1,75,0,"ENSG00000124942",1118,1951,1.53630043912216,1.37556957662293e-177,1.69619700092774e-176
"chr11",62529579,62529829,"peak_4902",338.632514841176,"-",62529579,62529829,0,1,250,0,"ENSG00000124942",1072,1524,1.24056484745004,1.6598611678775e-103,1.15200808134715e-102
"chr11",62528954,62529179,"peak_4903",666.34826563522,"-",62528954,62529179,0,1,225,0,"ENSG00000124942",1365,2313,1.49387116221336,1.80900358673965e-202,2.5655736420437e-201
"chr11",62526929,62527279,"peak_4904",220.389352402627,"-",62526929,62527279,0,1,350,0,"ENSG00000124942",843,1119,1.14161235386947,9.69916085281611e-68,4.53100145718336e-67
"chr11",62526179,62526529,"peak_4905",395.256290429909,"-",62526179,62526529,0,1,350,0,"ENSG00000124942",858,1416,1.45577856534738,1.26902081239041e-120,1.03752986289013e-119
"chr11",62525404,62525554,"peak_4906",397.193531847614,"-",62525404,62525554,0,1,150,0,"ENSG00000124942",1207,1743,1.26315374239023,3.29376481565302e-121,2.70914861808832e-120
"chr5",34823154,34824354,"peak_4907",Inf,"+",34823154,34824354,0,1,1200,0,"ENSG00000039560",1782,3585,1.74148262689261,0,0
"chr11",62524379,62524754,"peak_4908",552.907540928281,"-",62524379,62524754,0,1,375,0,"ENSG00000124942",1428,2197,1.35454573756207,3.0866853426441e-168,3.61614096420996e-167
"chr11",62523779,62524104,"peak_4909",Inf,"-",62523779,62524104,0,1,325,0,"ENSG00000124942",2456,3965,1.42401714818539,0,0
"chr11",62523129,62523504,"peak_4910",463.161078884699,"-",62523129,62523504,0,1,375,0,"ENSG00000124942",1254,1893,1.32714391139934,3.87536946023274e-141,3.75510799504745e-140
"chr11",62521954,62522229,"peak_4911",540.108720161521,"-",62521954,62522229,0,1,275,0,"ENSG00000124942",1725,2448,1.23801404180982,2.25438797709476e-164,2.57676202648297e-163
"chr11",62520504,62520954,"peak_4912",Inf,"-",62520504,62520954,0,1,450,0,"ENSG00000124942",6540,16222,2.0435959973228,0,0
"chr11",62519379,62519604,"peak_4913",Inf,"-",62519379,62519604,0,1,225,0,"ENSG00000124942",2264,3793,1.47747225688696,0,0
"chr11",62517904,62518704,"peak_4914",737.866909543183,"-",62517904,62518704,0,1,800,0,"ENSG00000124942",2640,3600,1.18046581971521,4.65099671237843e-224,7.58450810241169e-223
"chr11",62517354,62517654,"peak_4915",68.909615726076,"-",62517354,62517654,0,1,300,0,"ENSG00000124942",140,233,1.46791002899982,9.07861198498321e-22,1.80359356352464e-21
"chr19",49877013,49877413,"peak_4916",49.3358499004805,"-",49877013,49877413,0,1,400,0,"ENSG00000039650.9,ENSG00000204673",141,203,1.25879146896335,8.67290769338525e-16,1.40743814853542e-15
