"","baseMean","log2FoldChange","lfcSE","pvalue","padj","baseMeanCtrl","baseMeanCspr","entrez"
"574499",0,NA,NA,NA,NA,0,0,"MIR516A2"
"574500",0,NA,NA,NA,NA,0,0,"MIR519A2"
"442916",0,NA,NA,NA,NA,0,0,"MIR371A"
"100616185",0,NA,NA,NA,NA,0,0,"MIR371B"
"442917",0.135329862185285,0.0545606097363094,0.893628249742025,0.965244670691236,NA,0,0.27065972437057,"MIR372"
"442918",0,NA,NA,NA,NA,0,0,"MIR373"
"91662",21.4973623903093,5.0786982131821,1.40018664123935,0.000191971498468551,0.000539331814128149,0.726417888559588,42.268306892059,"NLRP12"
"91663",2701.8465612071,-0.215411803400612,0.112394207015222,0.0531614501881135,0.0909903833363454,2905.64255738794,2498.05056502627,"MYADM"
"5582",18.5567333245625,2.39337816770354,0.913039846266128,0.00112078691915224,0.00280411390080179,4.41428829659042,32.6991783525346,"PRKCG"
"59284",5.48129596017749,1.50206605895115,1.88375274979578,0.0442018106991559,0.0776256764094914,0.726417888559588,10.2361740317954,"CACNG7"
"59283",11.6871901483852,1.94506254564804,1.163124720754,0.0116412865494723,0.0238937526649682,2.98934300208769,20.3850372946827,"CACNG8"
"100126325",0,NA,NA,NA,NA,0,0,"MIR935"
"59285",0.47845642697622,0.100629523444222,0.898816334349729,0.680298540600028,NA,0,0.956912853952441,"CACNG6"
"284415",1.21796875966757,0.207794981866015,0.920253570099041,0.343018968836051,NA,0,2.43593751933513,"VSTM1"
"441864",7.72776967203989,4.76501228306145,2.67948638518694,0.00108896142483087,0.00273019361996099,0,15.4555393440798,"TARM1"
"126014",12.4597060899873,-0.507047194553997,0.692263755390572,0.289346265166896,0.373939884842743,16.2879888570918,8.63142332288286,"OSCAR"
"4696",1282.73041433262,-1.04635615388263,0.118728981505933,5.74357126148728e-19,4.76875712519633e-18,1732.76158056159,832.69924810366,"NDUFA3"
"29844",481.380342263512,1.21176505486892,0.167072528765307,1.61728968529858e-13,9.58720073622813e-13,287.456127767026,675.304556759998,"TFPT"
"26121",2534.74266567825,0.196887677457037,0.0970585644927847,0.0414616316138108,0.0734196523006964,2360.08622066186,2709.39911069464,"PRPF31"
"4849",3388.12544427701,-0.0494345625127046,0.118424607777872,0.67251499279201,0.741338319165294,3446.16468849721,3330.0862000568,"CNOT3"
"79165",244.184898003299,0.76664131577363,0.213205199985678,0.000209364950189293,0.000585678408355615,178.246226161135,310.123569845463,"LENG1"
"147798",43.6047375066531,1.16841448284807,0.499433982066179,0.00680501678080742,0.0147442030250827,24.3343665964802,62.875108416826,"TMC4"
"79143",6397.26781236116,1.79594952935931,0.124834548825166,1.34273671673605e-47,4.55769247126437e-46,2842.50124738902,9952.03437733331,"MBOAT7"
"79042",1327.47140661924,1.90362569282198,0.126885815431197,1.39130625431833e-51,5.64749811781115e-50,556.027921112566,2098.91489212592,"TSEN34"
"6203",16768.2824542308,0.569117577122419,0.0768692849871831,1.12980152978197e-13,6.77189715598459e-13,13487.0987854533,20049.4661230084,"RPS9"
"11025",47.0113465377301,1.03698906537542,0.493901969642004,0.0147185649254124,0.0295165564200166,28.2174703828261,65.8052226926341,"LILRB3"
"79168",28.3692557727313,1.08622868294615,0.637021064244983,0.0307263943035416,0.0566387328160895,15.5615709685322,41.1769405769303,"LILRA6"
"10990",14.3109121670105,4.30192102782006,1.48671682604346,0.00126665067447785,0.00314278676616732,0.726417888559588,27.8954064454615,"LILRB5"
"10288",3.64954091134842,0.675695638651143,1.11639695275983,0.125676951925598,0.18871680519746,0.726417888559588,6.57266393413725,"LILRB2"
"100616171",0,NA,NA,NA,NA,0,0,"MIR4752"
"353514",24.3619861001564,7.29862721765428,2.64792934715056,1.76465550867985e-06,6.21001389481922e-06,0,48.7239722003128,"LILRA5"
"23547",5.11018479159518,0.40241144708716,0.838047775878013,0.359965092115588,0.44867362660177,2.96145251947124,7.25891706371912,"LILRA4"
"3903",4.39339466669254,0.873568563154103,1.30103341665507,0.0846750445739357,0.134991561445755,0.754308371176034,8.03248096220904,"LAIR1"
"57348",16.0046034041796,1.55023861434438,0.896079781399955,0.0150355753667581,0.0300962844962021,5.95079552155893,26.0584112868002,"TTYH1"
"104355426",234.530775492203,-1.62418939855358,0.227972569976724,2.54646258271989e-13,1.48905193998764e-12,356.716841523735,112.344709460671,"LENG8-AS1"
"114823",9775.49076469414,-0.320951704348538,0.0979236126386672,0.000967661248756556,0.00244915107511729,10869.4181275501,8681.56340183812,"LENG8"
"94059",13.5617481256608,2.71200715639515,1.20384777639518,0.00272760339064532,0.00636608158981799,2.23503463091166,24.8884616204099,"LENG9"
"148170",4.90585476946434,0.47221870846926,0.90603611975998,0.269561835318741,0.352663781393636,2.2629251135281,7.54878442540058,"CDC42EP5"
"3904",2.31021147580529,0.489125582452159,1.05508646527089,0.0960805642361325,0.150415491105869,0,4.62042295161058,"LAIR2"
"101929818",19.246974762973,-0.926853416184932,0.668372461307589,0.0650197706071474,0.108110478721473,27.4073810464172,11.0865684795289,NA
"90011",17.7954370180294,4.72894875196851,1.43557608182974,0.000474923719180249,0.00126439054387489,0.726417888559588,34.8644561474992,"KIR3DX1"
"11027",44.5892907679343,0.518218392565793,0.442198161030046,0.180112745657148,0.253586133639961,34.8667933103282,54.3117882255403,"LILRA2"
"11024",2.86113474320188,0.667582298117161,1.2107270102093,0.0530685940002037,0.0908603125808556,0,5.72226948640375,"LILRA1"
"10859",11.4209659678423,3.81053787377474,1.57289447662721,0.00339495829175495,0.00778373907249082,0.726417888559588,22.1155140471251,"LILRB1"
"11006",10.6001875420797,1.52836912784396,1.27553010690143,0.0303147375649316,0.0559373215884372,2.98934300208769,18.2110320820718,"LILRB4"
"102466251",0,NA,NA,NA,NA,0,0,"MIR8061"
"79166",22.4053814088065,7.15223456269505,2.63905962262242,2.82396439368663e-06,9.75288071487286e-06,0,44.8107628176131,"LILRP2"
"115653",19.8218002041574,2.52185327469856,0.894074986888679,0.000604615991232806,0.00158538845195035,4.47006926182331,35.1735311464915,"KIR3DL3"
"3804",12.3429369120523,1.15337439961085,0.964098591221986,0.0551055544895464,0.0938608774938022,5.11281570253356,19.573058121571,"KIR2DL3"
"101928804",0.135329862185285,0.0545606097363094,0.893628249742025,0.965244670691236,NA,0,0.27065972437057,"LOC101928804"
"3802",2.44639213516704,0.209821150799701,0.84836527600007,0.545326512088427,0.627380178358899,1.48072625973562,3.41205801059846,"KIR2DL1"
"102724300",1.26160019912009,0.113303880697019,0.867652821271387,0.660558371200308,NA,0.754308371176034,1.76889202706415,NA
"3805",5.41399739458486,0.426857016892585,0.852238849621396,0.331482029573991,0.418409678228965,2.98934300208769,7.83865178708204,"KIR2DL4"
"3811",5.76932805956365,-0.0248320244268924,0.732637444203252,0.950414197923194,0.96296843990206,5.92290503894249,5.6157510801848,"KIR3DL1"
"3809",4.71290867975086,-0.468388341649255,0.927828741096336,0.242715849578528,0.322732721888685,7.34785033344522,2.0779670260565,"KIR2DS4"
"3812",10.1313811649309,2.05639049814614,1.28881108566646,0.012714086084375,0.0258771871069518,2.20714414829521,18.0556181815665,"KIR3DL2"
"2204",4.63963058892147,2.5544812277248,3.65228582989838,0.010470763131471,0.0217466591381504,0,9.27926117784295,"FCAR"
"9437",28.9233783847179,-0.153607287548533,0.492339041190788,0.706890963892885,0.769900345414211,31.1789229022974,26.6678338671385,"NCR1"
"199713",48.0548736586959,1.81319553996453,0.505377791614532,6.46791188594603e-05,0.000193061034191498,19.2773318591795,76.8324154582122,"NLRP7"
"55655",1404.52081168006,0.30083816054897,0.114162282923138,0.00790225370175812,0.0168722314301827,1256.54836369953,1552.4932596606,"NLRP2"
"51206",408.106031537749,-0.953045112719402,0.174793138718417,2.55752776184997e-08,1.0536114942453e-07,541.078675421064,275.133387654434,"GP6"
"112724",1575.03000214884,0.424822498664151,0.108042543927491,7.45033201589382e-05,0.000220704310432347,1341.73575537985,1808.32424891783,"RDH13"
"54869",507.156171840546,0.850488185606902,0.15976664894514,6.11339872799289e-08,2.44558641765328e-07,358.699596470566,655.612747210526,"EPS8L1"
"54776",3372.81960531818,1.16189049966709,0.128631364473292,6.92078966839461e-20,6.04909572232674e-19,2069.81062346951,4675.82858716685,"PPP1R12C"
"102466872",0.343126564790935,0.0768885658791727,0.896747987309336,0.786116909621971,NA,0,0.686253129581871,"MIR7975"
"7138",3499.93457978042,0.112901900702729,0.0891839110906535,0.20299839043185,0.279169738235698,3361.58709141285,3638.28206814799,"TNNT1"
"7137",613.944598176175,0.164963902730832,0.151418582539056,0.269727108173513,0.352837172396183,577.736786321504,650.152410030846,"TNNI3"
"352909",1034.41004779822,-1.09034223918859,0.12828536383211,8.48674906306961e-18,6.603732465899e-17,1411.61132509466,657.208770501792,"DNAAF3"
"6861",318.412698536464,0.269417756440489,0.198493362473633,0.16427406067083,0.235110431852527,287.150597798777,349.674799274151,"SYT5"
"102724352",3.06631556250918,0.162797988245329,0.828384530604733,0.648644282374045,0.71989994296294,2.17925366567876,3.9533774593396,NA
"5794",1430.33393141644,0.0396469409426346,0.109607376405044,0.716576908498359,0.778169018831804,1410.6009410178,1450.06692181508,"PTPRH"
"255043",425.134795779946,0.777038638626398,0.179712890320636,9.83910282259734e-06,3.22199973014681e-05,309.835629899291,540.433961660601,"TMEM86B"
"22870",7841.53324381262,0.929828128727681,0.0933167675373721,1.23477552768378e-23,1.32081149993529e-22,5382.36640541539,10300.7000822098,"PPP6R1"
"102465482",0.861747750744873,-0.128379448991756,0.890618703551391,0.539814695788325,NA,1.45283577711918,0.27065972437057,"MIR6804"
"102465481",0,NA,NA,NA,NA,0,0,"MIR6802"
"102466739",0,NA,NA,NA,NA,0,0,"MIR6803"
"23640",2032.32312736883,0.899713502041601,0.111711866588646,4.6093684623242e-16,3.21938845874711e-15,1411.94601088605,2652.7002438516,"HSPBP1"
"84446",365.923662254187,1.31952419430495,0.203832826470983,3.24189432637852e-11,1.65190993642465e-10,205.681497690169,526.165826818204,"BRSK1"
"284417",88.9071790784313,0.824828286787013,0.346863773931643,0.00994037160413497,0.0207570983874758,61.5756469508023,116.23871120606,"TMEM150B"
"84787",1898.79015280396,1.35194853758909,0.149888597699003,6.69662178211358e-20,5.85791338846088e-19,1059.44948962112,2738.1308159868,"KMT5C"
"125965",45.302230469132,-0.583257319066974,0.439074966961834,0.127596392122872,0.190933951389641,56.4070502830359,34.1974106552282,"COX6B2"
"284418",4.28248860664889,0.498151557566146,0.964105911076326,0.216418973529142,0.293802012687984,1.50861674235207,7.05636047094571,"FAM71E2"
"3589",5.0298157268723,-0.159748817341794,0.771592267877597,0.693515182120258,0.758821576497287,5.92290503894249,4.13672641480211,"IL11"
"147744",2.49436499727235,0.0479594026319948,0.824895884452103,0.887199685195741,0.915443631323136,2.2629251135281,2.72580488101659,"TMEM190"
"388564",59.5922019246337,4.06792496778722,0.652620027474877,8.48462150150879e-11,4.2069825590872e-10,5.89501455632604,113.289389292941,"TMEM238"
"6158",35871.8698905764,-0.446274990620061,0.106791913858508,3.26787624042375e-05,0.000101302753467702,41368.9190749735,30374.8207061793,"RPL28"
"102465483",0,NA,NA,NA,NA,0,0,"MIR6805"
"27338",6154.89833643465,0.625588661852108,0.100911338744369,6.76204589047518e-10,3.13708861651533e-09,4841.48169803211,7468.3149748372,"UBE2S"
"729956",81.0718134985839,-0.101653533422024,0.325849010557414,0.735819478452146,0.794223698660802,84.373506322314,77.7701206748538,"SHISA7"
"79763",2258.04666231386,0.914444130729717,0.113807878453599,5.4122229120718e-16,3.76063999506111e-15,1558.3439425621,2957.74938206562,"ISOC2"
"89887",586.150811170052,3.6883208586396,0.241149910913889,8.70745095048745e-54,3.83804494451547e-52,82.6975466842632,1089.60407565584,"ZNF628"
"57106",917.216037299322,1.50767313616333,0.152652091959894,1.49504854642772e-23,1.59526120642094e-22,472.465769467193,1361.96630513145,"NAT14"
"284297",97.8126730835002,0.296853837391419,0.312347911143043,0.311242471629161,0.397235920979094,86.4133075749105,109.21203859209,"SSC5D"
"646643",2.11201859185509,0.456904646175894,1.03124056374767,0.112682603435852,0.171643875226597,0,4.22403718371017,"SBK2"
"100130827",14.492269906065,0.0504850815339377,0.610060100953362,0.913435971481833,0.936329430223971,14.1087351914131,14.8758046207169,"SBK3"
"163033",1000.53016680641,3.20676453593844,0.458765648266521,2.41065390665095e-13,1.41270348841638e-12,182.54895252726,1818.51138108556,"ZNF579"
"84922",712.116170213019,1.56928421398815,0.189592710137809,3.30039567687115e-17,2.46831118734493e-16,353.392812730249,1070.83952769579,"FIZ1"
"147807",364.971828254067,1.92290266836718,0.209001622925934,6.82939120885081e-21,6.30409842036704e-20,149.553352233298,580.390304274836,"ZNF524"
"100507290",1437.37035436561,2.13177208641909,0.413074146097861,3.53541356337671e-08,1.43940883915795e-07,500.348554058622,2374.3921546726,"ZNF865"
"147808",312.987645265999,2.31231616889148,0.22374605155006,7.64320749047008e-26,9.21374128912707e-25,102.784967879852,523.190322652146,"ZNF784"
"51157",1446.04275989225,1.60788780902937,0.164546501818711,3.56605834447348e-23,3.73120492994084e-22,706.028786408259,2186.05673337624,"ZNF580"
"51545",633.528870369082,1.02795064975711,0.146982649478196,1.3169661616749e-12,7.35385716288621e-12,413.59803001125,853.459710726914,"ZNF581"
"29903",1277.47073884055,1.86698399763619,0.149598683218598,1.92405366384661e-36,4.00299736202218e-35,544.350719270912,2010.59075841019,"CCDC106"
"11338",9537.53920795464,0.120366389166393,0.0808813347987618,0.135509455938218,0.200836884638131,9136.96081161628,9938.117604293,"U2AF2"
"29924",5308.52068626385,1.75531328093335,0.315951129783413,5.74066275749228e-09,2.49062490086531e-08,2333.15930452258,8283.88206800512,"EPN1"
"338321",7.83077350778102,1.31470895855449,1.28433805733603,0.0475115842525883,0.0824927249057748,2.20714414829521,13.4544028672668,"NLRP9"
"342931",13.3373045205092,0.260785004900629,0.644323525304782,0.571892667563888,0.650925413564558,11.035720741476,15.6388882995423,"RFPL4A"
"729974",8.19132033759055,0.342703576239387,0.750315128523214,0.457041128712141,0.544558567620867,5.89501455632604,10.4876261188551,"RFPL4AL1"
"204801",12.7627620169755,0.0307236300441827,0.624803873487147,0.948517492945514,0.962041600063414,12.5443374838281,12.9811865501229,"NLRP11"
"147945",26.7069200398225,1.70934595140148,0.689763909384284,0.00245087679554349,0.005773355021983,10.4208647833822,42.9929752962627,"NLRP4"
"126204",13.4063837739896,6.11279797657136,2.6047675370828,5.81630748020364e-05,0.000174846152619678,0,26.8127675479792,"NLRP13"
"126205",9.45300631465001,5.29765379142646,2.62759351900267,0.00039499780035228,0.00106408981237258,0,18.9060126293,"NLRP8"
"126206",19.846318127474,3.15378874134923,0.982815591670174,0.00018275892096408,0.000515128257154411,2.9335620368548,36.7590742180932,"NLRP5"
"101928886",5.17653843883641,0.740349120973546,1.10541434671691,0.122686603433427,0.185038629235469,1.50861674235207,8.84446013532076,"LINC01864"
"126208",1546.60229317658,1.65770185994214,0.146227088198159,2.0574924701915e-30,3.11645767410454e-29,737.487879477253,2355.71670687592,"ZNF787"
"55311",1557.37769710939,1.91056776489451,0.359602142105203,1.88544177191642e-08,7.85291052210367e-08,622.048277523639,2492.70711669514,"ZNF444"
"85569",8.41402280162176,5.00023435891351,2.65189290576375,0.0007133530430946,0.00184714217814284,0,16.8280456032435,"GALP"
"342933",12.5829655199272,1.2390538186911,0.939278087209349,0.0425086856140819,0.0750456392600476,5.1964871503829,19.9694438894714,"ZSCAN5B"
"79149",161.937611556576,0.273357958880647,0.254163213545447,0.262525042886315,0.344755058451937,145.417968762872,178.45725435028,"ZSCAN5A"
"100506374",83.5795355756927,-1.68052084143969,0.356456667792341,5.30256980227586e-07,1.96579961331706e-06,129.549602485559,37.6094686658266,"EDDM13"
"147947",688.88376890331,0.350035888967107,0.137661247539062,0.0100762738897353,0.0210042560366882,603.913190111202,773.854347695417,"ZNF542P"
"147948",80.4759019679704,0.915829600284482,0.356564396502562,0.00526071964356498,0.0116536023841109,53.3340358330988,107.617768102842,"ZNF582"
"386758",48.9478927945926,1.23759131010417,0.476168629572218,0.00309478125190204,0.00715180820236909,26.7367441230905,71.1590414660947,"ZNF582-AS1"
"147949",86.2599798348468,0.767627527703306,0.343344662271915,0.0155401974147462,0.0309711895587091,61.5477564681859,110.972203201508,"ZNF583"
"63934",4.98794937354165,0.729372357803179,1.08758408415651,0.128998867819392,0.192805047984133,1.50861674235207,8.46728200473123,"ZNF667"
"100128252",28.1150541344309,0.166012554042282,0.500298049656429,0.692766339397481,0.758117672592064,25.8987643040652,30.3313439647966,"ZNF667-AS1"
"57573",7.6413336453098,2.72732691631164,1.82138361274353,0.0156476733559611,0.0311652145180545,0.726417888559588,14.55624940206,"ZNF471"
"140612",3.80844377849887,1.04696673876808,1.78015439623275,0.0233146259036828,0.0444475010373235,0,7.61688755699774,"ZFP28"
"388566",4.03717365776985,0.360837454261214,0.857409868174268,0.379399659812105,0.468119541335515,2.20714414829521,5.86720316724448,"ZNF470"
"58491",7.96696251037834,-0.00167811332889384,0.717087597520789,0.993641242076456,0.995534947785801,8.04637773938836,7.88754728136831,"ZNF71"
"147670",1.06340731516989,0.0696812835181738,0.865510777919072,0.774658335528001,NA,0.754308371176034,1.37250625916374,"SMIM17"
"90485",1.68333074251203,0.0483357579301671,0.844187828731519,0.871137621814833,0.902846578862187,1.45283577711918,1.91382570790488,"ZNF835"
"101929059",1.44497309958411,0.300615673594872,0.947980544122277,0.23308985584436,0.311760394220871,0,2.88994619916821,"ZIM2-AS1"
"23619",3.61025089454867,0.980036904964866,1.64655259540832,0.0263778006578926,0.0495120713559364,0,7.22050178909733,"ZIM2"
"5178",4.03544811841541,1.42025735694205,2.61448747157257,0.0170826990679025,0.0336748212648226,0,8.07089623683083,"PEG3"
"100169890",0,NA,NA,NA,NA,0,0,"PEG3-AS1"
"100073347",0.415593405211301,0.080798445931527,0.897593006112908,0.744910837463757,NA,0,0.831186810422601,"MIMT1"
"105372474",2.37392529474668,0.193243780549566,0.847095757293664,0.571314288925164,0.65037013750359,1.48072625973562,3.26712432975773,NA
"57663",1.50783612134903,0.319721086818923,0.955765405743894,0.213535316816277,0.290500388329042,0,3.01567224269805,"USP29"
"114026",2.11201859185509,0.456904646175894,1.03124056374767,0.112682603435852,0.171643875226597,0,4.22403718371017,"ZIM3"
"503835",3.9786520586577,0.34097567345086,0.852955800283607,0.399698654109961,0.488346722590484,2.23503463091166,5.72226948640375,"DUXA"
"9422",215.549612742513,0.312914546647571,0.219111589650276,0.141064154370988,0.207556610233619,191.041577988512,240.057647496515,"ZNF264"
"6795",487.214458317558,-0.63256874183206,0.165990124095396,0.000101922954377863,0.00029651064363078,595.561282403565,378.867634231551,"AURKC"
"390980",305.900220456121,-0.419802407404829,0.189359469052975,0.0230215272129212,0.0439470372462406,351.90955578945,259.890885122792,"ZNF805"
"105372476",21.3371458892174,-0.959220928232983,0.643804428333994,0.0523489233104277,0.0898207843522496,30.340943083272,12.3333486951628,"ZNF460-AS1"
"10794",159.818313174351,-0.255418835182322,0.255170789623045,0.294692002894103,0.379800970484303,174.865151061886,144.771475286817,"ZNF460"
"125919",159.464972826262,0.943686403841255,0.263715905843587,0.000181119766384068,0.00051090897063764,106.612290700965,212.317654951558,"ZNF543"
"57343",390.924411857739,-0.617157427999043,0.178628264285111,0.000412642918728574,0.0011073338483909,476.459169843473,305.389653872005,"ZNF304"
"284306",17.5009608978104,0.0416952208475032,0.57794737148958,0.927728939028237,0.947106974461925,17.0144067456514,17.9875150499694,"ZNF547"
"10597",37.3348159324473,-0.0212363622560197,0.443825403947689,0.95366343462852,0.965761213586878,37.6887934167172,36.9808384481775,"TRAPPC2B"
"147694",232.682057478968,-0.675450626899345,0.212146738653014,0.00101228395397642,0.00255220123336154,288.462715822282,176.901399135654,"ZNF548"
"7565",191.796559633846,-0.889732468380087,0.239665146860778,0.000113267999197351,0.000327877847797435,252.003634321752,131.589484945939,"ZNF17"
"388567",340.829569331436,-1.01353149468148,0.184001532714081,1.72027957118767e-08,7.18862075947634e-08,458.382394077332,223.276744585539,"ZNF749"
"57191",9.23729178597591,0.158649254118401,0.688447692865044,0.726948457389964,0.786594864831877,8.0742682220048,10.400315349947,"VN1R1"
"400720",160.734102982166,-0.0525659829729254,0.256109919495324,0.828776551520833,0.869538915551751,164.052554181341,157.415651782991,"ZNF772"
"79744",71.078463857076,-0.0812776409235591,0.349564439219856,0.798482125118924,0.844976616497117,73.3377855808379,68.8191421333141,"ZNF419"
"374928",20.5079196657969,0.799981694749271,0.657127407294952,0.10616785519295,0.163534763869709,12.6280089316775,28.3878303999164,"ZNF773"
"256051",48.3208471898251,0.0866743037453179,0.404486407551823,0.812752775406422,0.856235257320351,46.573150975131,50.0685434045193,"ZNF549"
"162972",291.243720646882,-0.820503889079596,0.194851522538382,1.51976072706951e-05,4.88399026558165e-05,374.289057921715,208.198383372049,"ZNF550"
"55659",65.8253076304733,0.533451008823121,0.381155294682117,0.12261131705209,0.184950964220082,51.9369810212125,79.713634239734,"ZNF416"
"284307",54.8682604696458,0.503813728473704,0.409747396371994,0.16819990855352,0.239865457099243,43.5838079730433,66.1527129662482,"ZIK1"
"348327",170.579289868356,-0.587894457527764,0.262139813221086,0.0184458064524842,0.0360650319554467,207.077287161523,134.081292575189,"ZNF530"
"7693",336.758709180402,-0.218197222059762,0.185407308122444,0.227974415344535,0.306401480846549,363.056838461392,310.460579899412,"ZNF134"
"10520",311.044670893963,-0.0663357850108779,0.18811226900349,0.717200121606311,0.778711501768923,318.692096975088,303.397244812838,"ZNF211"
"201516",10.6647042681946,0.422672285458249,0.72666376202428,0.373495028846834,0.462628612216305,7.459412263911,13.8699962724781,"ZSCAN4"
"90233",381.344307739282,-1.18958241121166,0.177755110799274,8.70098945058947e-12,4.61810210829858e-11,533.340358330988,229.348257147575,"ZNF551"
"7710",87.0782863727134,-1.19564494942764,0.346797562831483,0.000200056033558539,0.00056080215207709,123.431464068301,50.7251086771258,"ZNF154"
"79891",108.582700190149,-0.265640231466443,0.292212637326939,0.334654564975472,0.421827511127771,119.715703177654,97.4496972026437,"ZNF671"
"284309",491.387633309701,-0.591107081011117,0.161556748156833,0.000194783192589565,0.000546803455727467,593.633043081434,389.142223537968,"ZNF776"
"54807",255.634316230586,-0.72915687271156,0.210051053976153,0.000345252966278006,0.00093900093819005,321.848782872874,189.419849588297,"ZNF586"
"79818",275.525147798221,-0.414008729775484,0.19728352788936,0.0311307783518068,0.0572763804178271,316.791748135574,234.258547460867,"ZNF552"
"2282",18.2517719591056,0.331049386185197,0.597825095963494,0.468383229333288,0.554943498518562,14.8909340452056,21.6126098730057,"FKBP1AP1"
"100293516",468.783416253485,-0.147153445251771,0.157997001775097,0.34318027990353,0.431028257120012,493.389905141275,444.176927365694,"ZNF587B"
"84914",2440.04095478393,-0.49970636478377,0.100330152455565,5.27371047249629e-07,1.95644673879837e-06,2863.21876162,2016.86314794786,"ZNF587"
"730051",306.137219382187,-0.433070722973898,0.200125947252563,0.0260524352553642,0.0490037690456515,353.920201218898,258.354237545476,"ZNF814"
"147687",657.244408615835,-0.673037927743919,0.153202993803724,7.92835813388141e-06,2.62379596526455e-05,811.379678688824,503.109138542845,"ZNF417"
"147686",38.2043322395524,-0.364631538043355,0.452756361832674,0.349349972620514,0.437351995693939,44.3381163442193,32.0705481348854,"ZNF418"
"10172",30.6765361393505,-0.343169193527443,0.493584096699083,0.404140725837453,0.492834467026901,35.5653207162714,25.7877515624296,"ZNF256"
"147685",1.99677110915866,0.269782672532875,0.8966692791897,0.380872207920857,0.469506409466751,0.726417888559588,3.26712432975773,"C19orf18"
"80095",22.6113495335214,1.3503412105118,0.726697648377488,0.0154424299363309,0.0307848811364851,10.2814123703,34.9412866967427,"ZNF606"
"100128398",5.53442149534459,-0.753310916475997,1.01460316418887,0.133800208225146,0.198672477823422,8.88435755841373,2.18448543227545,"LOC100128398"
"105372478",20.8240304901494,0.752470039837131,0.635616094445912,0.121349900997572,0.183200244734805,13.2986458550041,28.3494151252946,"LOC105372478"
"284312",53.4822370504786,-0.06023574517181,0.396885113957456,0.863360438315097,0.896856276805802,54.9821049885331,51.9823691124242,"ZSCAN1"
"7694",18.51383461611,1.30422608034009,0.807314422818321,0.0251137923097973,0.0474266265298008,8.18583015247059,28.8418390797495,"ZNF135"
"65982",325.213060839109,3.00514278278978,0.253804426867068,2.84793365750231e-33,4.97039368856719e-32,70.3763330613667,580.04978861685,"ZSCAN18"
"79673",213.460368699897,0.0716434990623228,0.219710218728888,0.734136799584608,0.792645623315465,207.693408460149,219.227328939645,"ZNF329"
"10782",1267.43055237046,-0.0906600028897135,0.116109023211029,0.429789421717824,0.517871265412901,1308.54239102651,1226.31871371442,"ZNF274"
"27300",952.789671928659,-0.298388963198177,0.125732843579347,0.0162083797917858,0.0321601231733545,1053.35418032436,852.225163532963,"ZNF544"
"7554",390.568821598404,0.153798364128309,0.171069540820885,0.360568784935113,0.44936106334151,369.204132701798,411.933510495011,"ZNF8"
"342945",429.734505277086,0.517331941038725,0.166618211047311,0.00156808801090305,0.003833775974025,351.323855654505,508.145154899667,"ZSCAN22"
"102465484",0,NA,NA,NA,NA,0,0,"MIR6806"
"1",218.841965647103,4.03327142179015,0.326128913292032,7.4618424491019e-36,1.49890542542351e-34,24.3901475617131,413.293783732492,"A1BG"
"503538",59.9908760658409,1.76552359347287,0.449229576152926,1.75940194646319e-05,5.61976134470473e-05,25.200236898122,94.7815152335598,"A1BG-AS1"
"162968",198.773818138944,3.62362864195459,0.323354256552389,5.70515455929029e-30,8.43986968915188e-29,28.8044358583035,368.743200419585,"ZNF497"
"105372483",44.1373039339153,1.08086871163405,0.489703545786733,0.0107009502596501,0.0221926567782641,25.8150928562158,62.4595150116147,"LOC105372483"
"116412",114.289801577235,4.64423156994005,0.529335328039822,4.35155636291937e-19,3.64145993374722e-18,8.18583015247059,220.393773001999,"ZNF837"
"100616168",2.06923794957903,0.288683093106907,0.901402858125266,0.35959244506802,0.448457466865653,0.726417888559588,3.41205801059846,"MIR4754"
"6193",20473.9688765246,0.62763135244163,0.0812281320126811,8.40431430144107e-15,5.41220766218287e-14,16062.733354958,24885.2043980913,"RPS5"
"646862",7.78365144285219,0.829272695903269,1.05106094051436,0.116718692582789,0.177203261247406,2.90567155423835,12.661631331466,"RNF225"
"201514",1046.25393478337,0.368131327938343,0.121267927257275,0.00222053067618594,0.0052751370213283,911.792690205746,1180.715179361,"ZNF584"
"388569",475.439065016935,1.4482831675473,0.169422076929426,3.8327253082148e-18,3.04836019532331e-17,252.087305769601,698.790824264269,"ZNF324B"
"7691",103.322508138186,0.145372234790264,0.300163886308511,0.609207722907191,0.684897937593449,97.6442616947017,109.00075458167,"ZNF132"
"25799",701.408452204512,1.44525223503929,0.146726307607269,2.09937668003968e-23,2.22031231411066e-22,373.423187620073,1029.39371678895,"ZNF324"
"55663",497.48566781453,1.32082910417363,0.164846006467503,3.91799296722952e-16,2.74450505088284e-15,281.393770315001,713.57756531406,"ZNF446"
"10998",458.889405969859,-0.61065713554627,0.172934541382162,0.000311702692498991,0.000854763337674714,557.53780319545,360.241008744268,"SLC27A5"
"84878",617.10242888948,1.55083100637041,0.162681597735321,4.13376500883859e-22,4.05549253529845e-21,310.450485857384,923.754371921575,"ZBTB45"
"10155",26246.4126868125,1.3523966434033,0.0895645182235694,5.5293169741189e-52,2.27875522103554e-50,14726.4945023437,37766.3308712812,"TRIM28"
"102465976",0.363208944279794,-0.0927618216385649,0.901334967899695,0.606018842082532,NA,0.726417888559588,0,"MIR6807"
"27243",2144.46478030207,0.143536301389241,0.100678408393157,0.15256226016007,0.221242478334802,2036.78460201187,2252.14495859226,"CHMP2A"
