"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input","ReadsCount.IP","log2FoldChange","pvalue","padj"
"chr1",162561755,162566242,"peak_4287",139.346505976238,"+",162561755,162566242,0,1,4487,0,"ENSG00000117143",167,630,1.72285871403214,3.81922776715269e-43,1.12855287164993e-42
"chr1",163074448,163074623,"peak_4288",43.6824120145092,"+",163074448,163074623,0,1,175,0,"ENSG00000117152",87,251,1.33595509356414,4.91645053706088e-14,7.08408397480826e-14
"chr1",85707680,85708380,"peak_4289",21.4609020542573,"-",85707680,85708380,0,1,700,0,"ENSG00000117174",33,102,1.43538634907123,3.38177241610734e-07,3.4643738172099e-07
"chr1",89063226,89065282,"peak_4290",129.01486446213,"-",89063226,89065282,0,1,2056,0,"ENSG00000117228",56,418,2.70735923739712,5.17424351637348e-40,1.45430638339865e-39
"chr1",20650625,20651200,"peak_4291",126.841574425213,"-",20650625,20651200,0,1,575,0,"ENSG00000117242.7,ENSG00000244038",188,636,1.5656490879112,2.35949352326773e-39,6.55966107448738e-39
"chr1",20648625,20648925,"peak_4292",163.870968689012,"-",20648625,20648925,0,1,300,0,"ENSG00000117242.7,ENSG00000244038",336,985,1.3590174549157,1.41206873326802e-50,4.67652226203515e-50
"chr1",20648400,20648500,"peak_4293",Inf,"-",20648400,20648500,0,1,100,0,"ENSG00000117242.7,ENSG00000244038",2344,9860,1.87997000686044,0,0
"chr1",20698404,20698454,"peak_4294",377.370364311705,"-",20698404,20698454,0,1,50,0,"ENSG00000117245",998,2657,1.22004144668959,3.78036456398875e-115,2.51304848433543e-114
"chr1",205769360,205769710,"peak_4295",Inf,"-",205769360,205769710,0,1,350,0,"ENSG00000117280",2003,6588,1.52503306540191,0,0
"chr1",21345101,21345564,"peak_4296",83.3539531984791,"-",21345101,21345564,0,1,463,0,"ENSG00000117298",141,445,1.465465173838,3.84598720905405e-26,8.09021065601474e-26
"chr1",21290102,21294222,"peak_4297",22.8002858429807,"-",21290102,21294222,0,1,4120,0,"ENSG00000117298",69,165,1.06515282112614,1.30335871141913e-07,1.36908386289378e-07
"chr1",21219021,21219246,"peak_4298",126.053146302952,"-",21219021,21219246,0,1,225,0,"ENSG00000117298",380,957,1.13987446695731,4.09780880887197e-39,1.13297914293852e-38
"chr1",21217846,21218421,"peak_4299",71.1640646703358,"-",21217846,21218421,0,1,575,0,"ENSG00000117298",147,424,1.33560310962111,1.97838596715232e-22,3.77991401659448e-22
"chr1",23802109,23802484,"peak_4300",60.1142187772772,"-",23802109,23802484,0,1,375,0,"ENSG00000117305",169,431,1.15801961734429,4.61841555052102e-19,8.0134029603235e-19
"chr1",150335081,150335156,"peak_4301",824.049898144477,"+",150335081,150335156,0,1,75,0,"ENSG00000117360",829,3490,1.88113797039765,5.77253758812196e-250,8.63500780919259e-249
"chr5",177609627,177610202,"peak_4302",795.196631471797,"+",177609627,177610202,0,1,575,0,"ENSG00000027847",738,3258,1.94964882492047,2.90944723046914e-241,4.18756417802394e-240
"chr1",150266423,150266548,"peak_4303",730.940067910396,"-",150266423,150266548,0,1,125,0,"ENSG00000117362",950,3475,1.67836849853819,7.00894420994893e-222,9.22814747372348e-221
"chr1",150265998,150266073,"peak_4304",88.7756408415016,"-",150265998,150266073,0,1,75,0,"ENSG00000117362",228,606,1.21763894845239,8.61328747740868e-28,1.8874229104288e-27
"chr1",42766993,42767084,"peak_4305",159.47307048448,"-",42766993,42767084,0,1,91,0,"ENSG00000117385",213,761,1.64439800129165,3.03876270089144e-49,9.85875975448291e-49
"chr1",42951948,42958893,"peak_4306",213.360925193515,"-",42951948,42958893,0,1,6945,0,"ENSG00000117394",164,808,2.10801446260693,1.4584902387952e-65,5.91509350290686e-65
"chr1",42926477,42927052,"peak_4307",46.6152296408316,"-",42926477,42927052,0,1,575,0,"ENSG00000117394",89,262,1.36504460355636,6.19531492709218e-15,9.2772150391105e-15
"chr1",43172196,43172371,"peak_4308",Inf,"-",43172196,43172371,0,1,175,0,"ENSG00000117395.13,ENSG00000284410",1103,5066,2.0067692228216,0,0
"chr1",43946949,43947324,"peak_4309",198.101477815608,"+",43946949,43947324,0,1,375,0,"ENSG00000117408",258,936,1.66649243447408,6.06726384912933e-61,2.32013359250284e-60
"chr1",12207427,12207652,"peak_4310",552.256159412521,"+",12207427,12207652,0,1,225,0,"ENSG00000028137.19,ENSG00000283789",630,2468,1.77727360648979,5.83557930462221e-168,5.67976970122992e-167
"chr1",43949536,43950036,"peak_4311",303.149087531479,"+",43949536,43950036,0,1,500,0,"ENSG00000117408",423,1487,1.62103003414771,1.01761094527998e-92,5.53390239395547e-92
"chr1",43985720,43985945,"peak_4312",61.8030315542427,"+",43985720,43985945,0,1,225,0,"ENSG00000117411",113,342,1.4050285674943,1.41072372814048e-19,2.48561395894384e-19
"chr1",93346581,93346856,"peak_4313",192.925435664719,"+",93346581,93346856,0,1,275,0,"ENSG00000117505",432,1223,1.30867614253415,2.23489276367154e-59,8.38797134924304e-59
"chr1",171532478,171532953,"peak_4314",171.885385380207,"+",171532478,171532953,0,1,475,0,"ENSG00000117523",216,797,1.69090338882932,5.27557432811351e-53,1.808602739337e-52
"chr1",171540731,171541506,"peak_4315",101.596064464303,"+",171540731,171541506,0,1,775,0,"ENSG00000117523",189,574,1.41001948821169,1.09462794753631e-31,2.60937895148379e-31
"chr1",171541881,171542131,"peak_4316",27.2394573149423,"+",171541881,171542131,0,1,250,0,"ENSG00000117523",26,104,1.80735512516695,5.53446436037168e-09,6.31111774232707e-09
"chr1",12208652,12209202,"peak_4317",72.2735845990817,"+",12208652,12209202,0,1,550,0,"ENSG00000028137.19,ENSG00000283789",31,229,2.69236253361093,9.08907571055609e-23,1.75179443157623e-22
"chr1",171557777,171558002,"peak_4318",66.9762447101696,"+",171557777,171558002,0,1,225,0,"ENSG00000117523",52,248,2.06111164652777,3.73623421080425e-21,6.88876461320821e-21
"chr1",171591663,171592013,"peak_4319",180.101497152987,"+",171591663,171592013,0,1,350,0,"ENSG00000117523",118,646,2.26010230334243,1.7089815135065e-55,6.08200948305848e-55
"chr1",100990472,100990547,"peak_4320",23.8260563645226,"-",100990472,100990547,0,1,75,0,"ENSG00000117543",16,78,2.09275734550434,6.26738281785238e-08,6.72422684115891e-08
"chr1",173186305,173186655,"peak_4321",26.3453718561823,"-",173186305,173186655,0,1,350,0,"ENSG00000117586",17,86,2.14615703287954,1.04387792046362e-08,1.1728779573004e-08
"chr1",173824902,173825177,"peak_4322",24.5583175472082,"+",173824902,173825177,0,1,275,0,"ENSG00000117593",32,108,1.56224262396713,3.72056535314681e-08,4.04771359318015e-08
"chr1",99306325,99307225,"peak_4323",31.4209402910282,"+",99306325,99307225,0,1,900,0,"ENSG00000117600",23,109,2.05197748392705,2.84975153190321e-10,3.47819943681091e-10
"chr12",95300183,95300758,"peak_4324",34.9381031566005,"+",95300183,95300758,0,1,575,0,"ENSG00000028203",43,153,1.63847817576094,2.35412210619871e-11,3.03796634416148e-11
"chr1",211313793,211313868,"peak_4325",25.6975229557446,"+",211313793,211313868,0,1,75,0,"ENSG00000117625",27,102,1.72489296764338,1.65430752801315e-08,1.83770068010403e-08
"chr1",25906113,25906817,"peak_4326",172.628487695105,"-",25906113,25906817,0,1,704,0,"ENSG00000117632.23,ENSG00000283938",75,563,2.71552743377493,3.14082772194107e-53,1.08055554835115e-52
"chr1",25823136,25823186,"peak_4327",25.0300153631884,"+",25823136,25823186,0,1,50,0,"ENSG00000117640.18,ENSG00000162430.17,ENSG00000255054",16,81,2.14720512311295,2.66088141521092e-08,2.91886886311754e-08
"chr1",25832071,25832221,"peak_4328",259.574644995635,"+",25832071,25832221,0,1,150,0,"ENSG00000117640.18,ENSG00000255054",160,919,2.32934793938298,1.52383980084978e-79,7.24845993074948e-79
"chr1",25832246,25832296,"peak_4329",47.9292215727889,"+",25832246,25832296,0,1,50,0,"ENSG00000117640.18,ENSG00000255054",56,208,1.70043985734713,2.45735666183302e-15,3.73135558519891e-15
"chr1",25617140,25617840,"peak_4330",754.94995007048,"+",25617140,25617840,0,1,700,0,"ENSG00000117643",633,2974,2.03948218746432,4.01958686377043e-229,5.46285664185943e-228
"chr1",25783879,25783979,"peak_4331",150.769038741143,"+",25783879,25783979,0,1,100,0,"ENSG00000117643",387,1036,1.22797349127859,1.31471056176627e-46,4.11146806668218e-46
"chr19",42090734,42091234,"peak_4332",109.491284951288,"-",42090734,42091234,0,1,500,0,"ENSG00000028277",324,820,1.14698506259267,4.35913659646637e-34,1.09607170311149e-33
"chr1",212738402,212738627,"peak_4333",44.0023160338376,"-",212738402,212738627,0,1,225,0,"ENSG00000117697",102,277,1.24867184939304,3.91976746894562e-14,5.67522383542033e-14
"chr1",26693560,26697457,"peak_4334",Inf,"+",26693560,26697457,0,1,3897,0,"ENSG00000117713",1026,5987,2.35215747625135,0,0
"chr1",26731225,26731350,"peak_4335",34.8450708079339,"+",26731225,26731350,0,1,125,0,"ENSG00000117713",25,121,2.08236215497892,2.51508319468537e-11,3.24032436032048e-11
"chr1",26731375,26731425,"peak_4336",78.2269477989267,"+",26731375,26731425,0,1,50,0,"ENSG00000117713",53,278,2.19837566614892,1.39815135747183e-24,2.82710698279879e-24
"chr19",42089709,42090134,"peak_4337",39.2183542256182,"-",42089709,42090134,0,1,425,0,"ENSG00000028277",72,214,1.37889703488781,1.14712410736873e-12,1.56350400307215e-12
"chr1",26731600,26732696,"peak_4338",21.4555602213335,"+",26731600,26732696,0,1,1096,0,"ENSG00000117713",62,150,1.08197745394869,3.39520871736994e-07,3.47722504978376e-07
"chr1",26779065,26780915,"peak_4339",50.4024025967058,"+",26779065,26780915,0,1,1850,0,"ENSG00000117713",111,309,1.2844021800851,4.30149815709335e-16,6.71993333803649e-16
"chr1",214640268,214640443,"peak_4340",37.30673787774,"+",214640268,214640443,0,1,175,0,"ENSG00000117724",62,192,1.43812125164142,4.42139697743515e-12,5.88237704800402e-12
"chr1",214645600,214645750,"peak_4341",285.795303323081,"+",214645600,214645750,0,1,150,0,"ENSG00000117724",194,1042,2.23258169630738,1.79478128200757e-87,9.26917496255614e-87
"chr1",214646125,214646200,"peak_4342",435.180897795778,"+",214646125,214646200,0,1,75,0,"ENSG00000117724",317,1628,2.16790091436235,1.29172391032786e-132,9.94251428166512e-132
"chr1",214646525,214646775,"peak_4343",55.7361399431571,"+",214646525,214646775,0,1,250,0,"ENSG00000117724",147,383,1.18888323915575,1.00284855550496e-17,1.66628787678257e-17
"chr1",214647175,214647350,"peak_4344",134.694224479502,"+",214647175,214647350,0,1,175,0,"ENSG00000117724",143,576,1.81740865931598,9.82044670014234e-42,2.83790719421413e-41
"chr19",42089484,42089659,"peak_4345",209.467293744937,"-",42089484,42089659,0,1,175,0,"ENSG00000028277",123,730,2.37659314260265,2.2009665264298e-64,8.79146946885758e-64
"chr1",214659011,214663923,"peak_4346",71.7863200278966,"+",214659011,214663923,0,1,4912,0,"ENSG00000117724",90,327,1.66864875437535,1.28007345598991e-22,2.45563827128422e-22
"chr1",27843314,27850511,"peak_4347",24.5164503428894,"+",27843314,27850511,0,1,7197,0,"ENSG00000117751",55,147,1.22566771206019,3.83332349380303e-08,4.16689982235873e-08
"chr1",52041593,52055191,"peak_4348",58.0315847218289,"-",52041593,52055191,0,1,13598,0,"ENSG00000117862.13,ENSG00000198841.4,ENSG00000285839",114,334,1.35816929361722,1.99760362606485e-18,3.39431624633673e-18
"chr1",52033083,52033508,"peak_4349",502.363336553257,"-",52033083,52033508,0,1,425,0,"ENSG00000117862.13,ENSG00000198841.4,ENSG00000285839",538,2182,1.82732797247967,6.74676273777193e-153,5.93699899801002e-152
"chr1",52032283,52033008,"peak_4350",Inf,"-",52032283,52033008,0,1,725,0,"ENSG00000117862.13,ENSG00000198841.4,ENSG00000285839",684,4512,2.52905377965914,0,0
"chr7",158829342,158829592,"peak_4351",24.9769239944307,"-",158829342,158829592,0,1,250,0,"ENSG00000117868",28,102,1.67242554801647,2.76295541044487e-08,3.02828453205204e-08
"chr19",45408315,45408365,"peak_4352",347.97932796515,"+",45408315,45408365,0,1,50,0,"ENSG00000117877",622,1946,1.45288017167059,2.87689893294448e-106,1.76923047504138e-105
"chr19",45408415,45408615,"peak_4353",672.803320294533,"+",45408415,45408615,0,1,200,0,"ENSG00000117877",1166,3708,1.47642839237527,2.40285276750583e-204,2.92428306385538e-203
"chr19",45408765,45409615,"peak_4354",21.5276694453832,"+",45408765,45409615,0,1,850,0,"ENSG00000117877",26,90,1.59876851925086,3.22459146908062e-07,3.30769731101879e-07
"chr15",80978715,80982012,"peak_4355",176.628046064858,"-",80978715,80982012,0,1,3297,0,"ENSG00000117899.11,ENSG00000259546",146,685,2.03749060965914,1.92681401414541e-54,6.75553983116781e-54
"chr15",80977090,80977215,"peak_4356",Inf,"-",80977090,80977215,0,1,125,0,"ENSG00000117899.11,ENSG00000259546",995,5995,2.39834626011165,0,0
"chr15",80948763,80948898,"peak_4357",64.6999012518943,"-",80948763,80948898,0,1,135,0,"ENSG00000117899.11,ENSG00000259546.1,ENSG00000259649",75,283,1.72319458943099,1.8418841995653e-20,3.33725203595608e-20
"chr3",136752310,136752385,"peak_4358",35.6194733251098,"-",136752310,136752385,0,1,75,0,"ENSG00000118007",61,186,1.41577653709971,1.45461025116571e-11,1.89439308336289e-11
"chr19",1189585,1206053,"peak_4359",65.0753912533978,"+",1189585,1206053,0,1,16468,0,"ENSG00000118046",79,291,1.68844962884717,1.41601226591493e-20,2.57249922831913e-20
"chr19",1206153,1216292,"peak_4360",183.767341798581,"+",1206153,1216292,0,1,10139,0,"ENSG00000118046",128,672,2.19967241764626,1.33022714325077e-56,4.79201198083549e-56
"chr11",118505354,118505704,"peak_4361",116.153631386404,"+",118505354,118505704,0,1,350,0,"ENSG00000118058.23,ENSG00000285827",157,555,1.62907820467981,4.1399410082498e-36,1.08211358034367e-35
"chr19",42088834,42088984,"peak_4362",62.6185448590959,"-",42088834,42088984,0,1,150,0,"ENSG00000028277",87,299,1.58841320779276,7.95064425542483e-20,1.41234147413342e-19
"chr11",118506179,118506329,"peak_4363",46.0393504261692,"+",118506179,118506329,0,1,150,0,"ENSG00000118058.23,ENSG00000285827",29,156,2.23477631114046,9.28871311851018e-15,1.38284830224233e-14
"chr11",118522011,118522336,"peak_4364",180.541213386412,"+",118522011,118522336,0,1,325,0,"ENSG00000118058.23,ENSG00000285827",161,721,1.97029355804206,1.25942240989256e-55,4.48414158812042e-55
"chr1",200739557,200739907,"peak_4365",27.8671090006881,"+",200739557,200739907,0,1,350,0,"ENSG00000118200",24,102,1.89481796625487,3.53755875175765e-09,4.08473887247801e-09
"chr1",200848899,200849349,"peak_4366",103.196357685465,"+",200848899,200849349,0,1,450,0,"ENSG00000118200",84,394,2.03708941827511,3.56330615351861e-32,8.60599111566522e-32
"chr1",200857852,200858127,"peak_4367",57.2483819477138,"+",200857852,200858127,0,1,275,0,"ENSG00000118200",69,254,1.68751527448715,3.46210643006422e-18,5.84143879332345e-18
"chr1",161958494,161958894,"peak_4368",35.2512748101722,"+",161958494,161958894,0,1,400,0,"ENSG00000118217",29,129,1.96060136556244,1.88661360591707e-11,2.44516908784832e-11
"chr2",206767287,206767412,"peak_4369",242.792344946175,"+",206767287,206767412,0,1,125,0,"ENSG00000118246",124,820,2.53263878058131,1.81549485169387e-74,8.16998865766592e-74
"chr2",205682139,205682770,"peak_4370",57.1606169449188,"+",205682139,205682770,0,1,631,0,"ENSG00000118257",36,196,2.25213991506942,3.68283957465721e-18,6.20782876445569e-18
"chr19",42088434,42088809,"peak_4371",54.213090386101,"-",42088434,42088809,0,1,375,0,"ENSG00000028277",83,271,1.51446464473548,2.93741494638851e-17,4.78887648835461e-17
"chr2",205683045,205683295,"peak_4372",690.98228742895,"+",205683045,205683295,0,1,250,0,"ENSG00000118257",406,2431,2.38935321352323,7.89468399277899e-210,9.85382877242702e-209
"chr2",205776449,205776624,"peak_4373",20.4088593577224,"+",205776449,205776624,0,1,175,0,"ENSG00000118257",11,61,2.27866080395877,7.11695443647136e-07,7.18325288639061e-07
"chr2",205794887,205795412,"peak_4374",242.631755506924,"+",205794887,205795412,0,1,525,0,"ENSG00000118257",164,882,2.23443782396543,2.03101388765852e-74,9.13195350871707e-74
"chr2",207149173,207165664,"peak_4375",78.8826522659544,"-",207149173,207165664,0,1,16491,0,"ENSG00000118263",125,406,1.50690663935481,8.82092226046562e-25,1.79454986449061e-24
"chr2",207080736,207134129,"peak_4376",199.822996484843,"-",207080736,207134129,0,1,53393,0,"ENSG00000118263",157,762,2.08638142528368,1.82895031377175e-61,7.03532613300466e-61
"chr2",207080536,207080586,"peak_4377",31.8225240052935,"-",207080536,207080586,0,1,50,0,"ENSG00000118263",74,198,1.2272583064484,2.13995537328895e-10,2.63309019984654e-10
"chr11",74949246,74949595,"peak_4378",27.4231465658908,"+",74949246,74949595,0,1,349,0,"ENSG00000118363",28,108,1.75488770238534,4.85179889484765e-09,5.55661501559223e-09
"chr5",891504,891793,"peak_4379",27.6777102692324,"-",891504,891793,0,1,289,0,"ENSG00000028310.18,ENSG00000188818",22,98,1.96263335112332,4.05115231209013e-09,4.65778027805676e-09
"chr11",74963615,74965136,"peak_4380",46.128728621592,"+",74963615,74965136,0,1,1521,0,"ENSG00000118363",41,177,1.91740862449964,8.72488784586927e-15,1.29977752478996e-14
"chr11",78209527,78210202,"peak_4381",21.6444616103495,"+",78209527,78210202,0,1,675,0,"ENSG00000118369",23,85,1.69318412547916,2.96718660395288e-07,3.05047742454354e-07
"chr6",79234574,79234624,"peak_4382",625.984503832432,"-",79234574,79234624,0,1,50,0,"ENSG00000118418",410,2269,2.27571574713472,3.22688667071357e-190,3.6298403631199e-189
"chr1",70262623,70262723,"peak_4383",32.1505445612412,"-",70262623,70262723,0,1,100,0,"ENSG00000118454",51,160,1.45685783199308,1.69493555240947e-10,2.09759534295967e-10
"chr6",63685530,63685730,"peak_4384",178.367977322457,"+",63685530,63685730,0,1,200,0,"ENSG00000118482",229,836,1.67551031876702,5.72320094317518e-55,2.02250013851459e-54
"chr6",63711673,63711723,"peak_4385",25.7708715010185,"+",63711673,63711723,0,1,50,0,"ENSG00000118482",56,152,1.24792766939576,1.56961586432976e-08,1.74660485808951e-08
"chr6",63712598,63713773,"peak_4386",52.6175245308661,"+",63712598,63713773,0,1,1175,0,"ENSG00000118482",67,239,1.64213266570255,9.05535223954727e-17,1.44726086500119e-16
"chr6",143948245,143948370,"peak_4387",44.3405206810064,"-",143948245,143948370,0,1,125,0,"ENSG00000118495.20,ENSG00000283122",28,150,2.22881885838159,3.0859599039369e-14,4.4892444215593e-14
"chr5",891154,891329,"peak_4388",21.4745424491841,"-",891154,891329,0,1,175,0,"ENSG00000028310.18,ENSG00000188818",13,67,2.1730045863685,3.34884932219875e-07,3.431773210177e-07
"chr6",143942074,143942499,"peak_4389",53.7236825120566,"-",143942074,143942499,0,1,425,0,"ENSG00000118495.20,ENSG00000283122",31,179,2.3369745439363,4.15347683893489e-17,6.72295317367592e-17
"chr6",143941774,143941824,"peak_4390",20.6304935302021,"-",143941774,143941824,0,1,50,0,"ENSG00000118495.20,ENSG00000283122",21,79,1.71881847662641,6.09121358434233e-07,6.16031077610093e-07
"chr6",145805438,145805488,"peak_4391",142.701351948981,"-",145805438,145805488,0,1,50,0,"ENSG00000118496",93,509,2.25971804571574,3.67509561959092e-44,1.10309430274832e-43
"chr6",145804888,145805138,"peak_4392",79.0564666914024,"-",145804888,145805138,0,1,250,0,"ENSG00000118496",41,261,2.47770904533116,7.80951333176517e-25,1.5908607781982e-24
"chr6",145804588,145804638,"peak_4393",118.778109039635,"-",145804588,145804638,0,1,50,0,"ENSG00000118496",317,834,1.20291950964623,6.61675304097075e-37,1.75479484863549e-36
"chr17",28399463,28399538,"peak_4394",110.424491228725,"+",28399463,28399538,0,1,75,0,"ENSG00000004139.14,ENSG00000258924",312,803,1.17120892577865,2.27107714936613e-34,5.74005275950272e-34
"chr5",864022,864422,"peak_4395",50.9310922481026,"-",864022,864422,0,1,400,0,"ENSG00000028310.18,ENSG00000188818",82,261,1.47770902853274,2.96232340929166e-16,4.65815055752556e-16
"chr6",137878711,137880080,"peak_4396",436.188694297187,"+",137878711,137880080,0,1,1369,0,"ENSG00000118503",253,1526,2.39990063764767,6.41113402979076e-133,4.94446431699434e-132
"chr6",137881462,137881862,"peak_4397",Inf,"+",137881462,137881862,0,1,400,0,"ENSG00000118503",2434,7894,1.50478228125519,0,0
"chr6",146543832,146543932,"peak_4398",242.68467982219,"+",146543832,146543932,0,1,100,0,"ENSG00000118508",271,1069,1.78725206403106,1.95729330998084e-74,8.80302399029144e-74
"chr6",127266797,127280257,"peak_4399",87.1236632657626,"+",127266797,127280257,0,1,13460,0,"ENSG00000118518",50,296,2.37295222139268,2.7346000135309e-27,5.93149303643947e-27
"chr6",127286747,127287722,"peak_4400",69.2069803490882,"+",127286747,127287722,0,1,975,0,"ENSG00000118518",116,366,1.46507385537477,7.80107399695282e-22,1.46765171229299e-21
"chr6",131949100,131949350,"peak_4401",167.653569972508,"-",131949100,131949350,0,1,250,0,"ENSG00000118523",153,675,1.94871083882235,1.0110471764744e-51,3.39818139753415e-51
"chr16",72112506,72119157,"peak_4402",61.1284633912791,"-",72112506,72119157,0,1,6651,0,"ENSG00000118557",46,223,2.08469300641772,2.26411617370126e-19,3.96733551816585e-19
"chr5",850893,863772,"peak_4403",20.0307980403814,"-",850893,863772,0,1,12879,0,"ENSG00000028310.18,ENSG00000188818",31,95,1.42301443236414,9.27488205257674e-07,9.3353144819239e-07
"chr4",15625280,15625630,"peak_4404",19.3133625073794,"-",15625280,15625630,0,1,350,0,"ENSG00000118564",44,115,1.1934135391172,1.53171869557733e-06,1.53496532136922e-06
"chr4",17623683,17623983,"peak_4405",27.832852981995,"+",17623683,17623983,0,1,300,0,"ENSG00000118579",69,179,1.1826463802851,3.62497425693994e-09,4.18288945764196e-09
"chr1",113911468,113912043,"peak_4406",133.752400927177,"+",113911468,113912043,0,1,575,0,"ENSG00000118655",73,454,2.44407894880779,1.89554805010458e-41,5.45149136916714e-41
"chr1",113912093,113912418,"peak_4407",144.458216799955,"+",113912093,113912418,0,1,325,0,"ENSG00000118655",239,769,1.49332795463675,1.07759334199888e-44,3.26395094580984e-44
"chr6",108560960,108561010,"peak_4408",120.116249702797,"+",108560960,108561010,0,1,50,0,"ENSG00000118689",61,400,2.5204738808009,2.59532663637111e-37,6.9407415462225e-37
"chr6",108561110,108561185,"peak_4409",41.8800679818813,"+",108561110,108561185,0,1,75,0,"ENSG00000118689",52,186,1.64607416273966,1.75121564729731e-13,2.4708325672936e-13
"chr6",108561335,108561660,"peak_4410",73.6333447584288,"+",108561335,108561660,0,1,325,0,"ENSG00000118689",191,504,1.20720608300373,3.49734452532909e-23,6.82581552216468e-23
"chr6",108663542,108664092,"peak_4411",87.6423369093274,"+",108663542,108664092,0,1,550,0,"ENSG00000118689",59,312,2.21011420976852,1.90082606154205e-27,4.140260814209e-27
"chr6",108679879,108680204,"peak_4412",25.394258862227,"+",108679879,108680204,0,1,325,0,"ENSG00000118689",56,151,1.23840489564928,2.05133317819328e-08,2.26759956399118e-08
"chr6",136276024,136276274,"peak_4413",550.927938067556,"-",136276024,136276274,0,1,250,0,"ENSG00000029363",470,2182,2.0222733906674,1.47075713147312e-167,1.42614995433459e-166
"chr6",108683379,108683554,"peak_4414",171.771990662547,"+",108683379,108683554,0,1,175,0,"ENSG00000118689",417,1142,1.26079831930939,5.70946969860672e-53,1.95649343812128e-52
"chr20",37178434,37179205,"peak_4415",259.933733044116,"+",37178434,37179205,0,1,771,0,"ENSG00000118705",260,1092,1.87774429633042,1.18662389191139e-79,5.65131439609327e-79
"chr20",36591135,36591485,"peak_4416",24.2696083811312,"+",36591135,36591485,0,1,350,0,"ENSG00000118707.11,ENSG00000259399",47,133,1.30804867772953,4.57019780660794e-08,4.94447168564573e-08
"chr4",88007909,88019538,"peak_4417",27.5696146128918,"+",88007909,88019538,0,1,11629,0,"ENSG00000118762",67,175,1.1924769836408,4.3734294482377e-09,5.02017703438822e-09
"chr4",88074873,88075646,"peak_4418",170.841742010677,"+",88074873,88075646,0,1,773,0,"ENSG00000118762",263,877,1.5448690136995,1.09277832203048e-52,3.72830251045692e-52
"chr4",76289969,76309802,"peak_4419",30.0566511372703,"+",76289969,76309802,0,1,19833,0,"ENSG00000118804.9,ENSG00000189157.14,ENSG00000272414",63,175,1.28128625347679,7.48589375800051e-10,8.9546051071321e-10
"chr4",76306782,76306832,"peak_4420",108.582934392052,"+",76306782,76306832,0,1,50,0,"ENSG00000118804.9,ENSG00000272414",102,439,1.91300679963568,8.22516895466017e-34,2.05721522973081e-33
"chr14",69398850,69399200,"peak_4421",36.0093724383231,"+",69398850,69399200,0,1,350,0,"ENSG00000029364",17,111,2.51430810424851,1.10429584171036e-11,1.44576854261686e-11
"chr4",76306882,76306957,"peak_4422",53.8698553948467,"+",76306882,76306957,0,1,75,0,"ENSG00000118804.9,ENSG00000272414",50,212,1.89141932848813,3.74508917516284e-17,6.07515921302669e-17
"chr16",5084758,5085258,"peak_4423",43.4136602277332,"-",5084758,5085258,0,1,500,0,"ENSG00000118894",78,235,1.39846977034816,5.94450153293253e-14,8.5346565672967e-14
"chr16",5084533,5084583,"peak_4424",114.663577843546,"-",5084533,5084583,0,1,50,0,"ENSG00000118894",137,516,1.72055017074081,1.17420676142592e-35,3.0396505544661e-35
"chr16",4883781,4883981,"peak_4425",59.0465440701674,"-",4883781,4883981,0,1,200,0,"ENSG00000118898",144,387,1.23361975732031,9.77625445259067e-19,1.67965116142847e-18
"chr16",4882931,4883206,"peak_4426",99.7270190842638,"-",4882931,4883206,0,1,275,0,"ENSG00000118898",133,472,1.6347156150456,4.04378433002109e-31,9.53182098760976e-31
"chr16",4852860,4853060,"peak_4427",28.1667843649044,"+",4852860,4853060,0,1,200,0,"ENSG00000118900",63,170,1.23946607922761,2.85999884748306e-09,3.31858560303664e-09
"chr16",4860688,4861063,"peak_4428",86.7121377516228,"+",4860688,4861063,0,1,375,0,"ENSG00000118900",98,378,1.75488759776132,3.64990997545293e-27,7.8894285725986e-27
"chr8",41797533,41896440,"peak_4429",49.1947150579815,"-",41797533,41896440,0,1,98907,0,"ENSG00000029534",73,241,1.53041982178462,1.00782976647975e-15,1.55208370512458e-15
"chr16",4870909,4871266,"peak_4430",25.289110432752,"+",4870909,4871266,0,1,357,0,"ENSG00000118900",27,101,1.71067910946383,2.21142683979805e-08,2.43904153502963e-08
"chr16",4874356,4874681,"peak_4431",40.1390821765256,"+",4874356,4874681,0,1,325,0,"ENSG00000118900",15,120,2.80735503903139,5.99607274878237e-13,8.25909128864683e-13
"chr16",4880434,4880484,"peak_4432",132.063376699691,"+",4880434,4880484,0,1,50,0,"ENSG00000118900",188,649,1.59484080031181,6.17168908291775e-41,1.75777095786204e-40
"chr16",4880509,4880809,"peak_4433",214.708011168334,"+",4880509,4880809,0,1,300,0,"ENSG00000118900",424,1266,1.3854961911609,5.69585255061365e-66,2.32513583188577e-65
"chr13",73695513,73695588,"peak_4434",385.062375178604,"-",73695513,73695588,0,1,75,0,"ENSG00000118922",734,2233,1.41248622698249,1.79152318134345e-117,1.21527585544871e-116
"chr13",73694438,73694638,"peak_4435",63.922984870891,"-",73694438,73694638,0,1,200,0,"ENSG00000118922",71,274,1.75564000381385,3.17799386252892e-20,5.71826320414903e-20
"chr2",20618692,20619242,"peak_4436",111.428148161889,"-",20618692,20619242,0,1,550,0,"ENSG00000118960",65,383,2.36618779825368,1.12605834057519e-34,2.86276066965195e-34
