"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input","ReadsCount.IP","log2FoldChange","pvalue","padj"
"chr20",63743665,63743965,"peak_4632",18.3270084824204,"+",63743665,63743965,0,1,300,0,"ENSG00000125520.14,ENSG00000273047",23,60,1.60092027364103,3.02317917012165e-06,3.04103008044713e-06
"chr2",113235485,113236678,"peak_4633",57.3785094970291,"-",113235485,113236678,0,1,1193,0,"ENSG00000125618",41,160,2.18196765263493,2.8038349915574e-18,5.33761856181807e-18
"chr2",112574946,112575021,"peak_4634",22.6805715790197,"+",112574946,112575021,0,1,75,0,"ENSG00000125630",14,56,2.21759157220446,1.34346065321395e-07,1.48753651713801e-07
"chr2",112575196,112575446,"peak_4635",21.1492175702163,"+",112575196,112575446,0,1,250,0,"ENSG00000125630",43,92,1.31488880041377,4.0336056463138e-07,4.29982842660537e-07
"chr2",117919802,117920077,"peak_4636",73.8223487817756,"-",117919802,117920077,0,1,275,0,"ENSG00000125633",66,226,1.99337638409139,2.66412061067032e-23,5.98768115889622e-23
"chr2",113182525,113182575,"peak_4637",66.6811508428242,"+",113182525,113182575,0,1,50,0,"ENSG00000125637",118,283,1.47960671104417,4.02117861464191e-21,8.4522717355355e-21
"chr2",113186185,113192409,"peak_4638",96.8296850549,"+",113186185,113192409,0,1,6224,0,"ENSG00000125637",270,542,1.22292492667585,2.64066891393897e-30,7.10166738554157e-30
"chr2",113201254,113201304,"peak_4639",Inf,"+",113201254,113201304,0,1,50,0,"ENSG00000125637",2776,7042,1.5605691012211,0,0
"chr2",113201479,113201829,"peak_4640",160.638012808605,"+",113201479,113201829,0,1,350,0,"ENSG00000125637",591,1082,1.09006192482796,1.11195868202334e-49,4.39683026796185e-49
"chr19",6459641,6460793,"peak_4641",47.3944960084577,"-",6459641,6460793,0,1,1152,0,"ENSG00000125648",144,276,1.15619096703906,3.19758722941992e-15,5.40549004760769e-15
"chr4",25234251,25234301,"peak_4642",35.4406911232606,"+",25234251,25234301,0,1,50,0,"ENSG00000038210.14,ENSG00000281501",62,146,1.45321981029469,1.51570665749406e-11,2.14431658613347e-11
"chr19",6441819,6441994,"peak_4643",22.893931557547,"-",6441819,6441994,0,1,175,0,"ENSG00000125648",55,111,1.23064773291531,1.15141773452466e-07,1.28303907343466e-07
"chr19",6380971,6383475,"peak_4644",22.0385947509388,"-",6380971,6383475,0,1,2504,0,"ENSG00000125651",47,99,1.29235936023182,2.12874690344708e-07,2.32125000500723e-07
"chr19",6361530,6361655,"peak_4645",60.013497516782,"+",6361530,6361655,0,1,125,0,"ENSG00000125656",110,259,1.45304009631889,4.38169168294168e-19,8.59284746921961e-19
"chrX",123184202,123184460,"peak_4646",21.6267064497834,"+",123184202,123184460,0,1,258,0,"ENSG00000125675",58,112,1.16696550475016,2.86445571145587e-07,3.08825143004095e-07
"chr17",39409909,39409959,"peak_4647",102.688243301999,"-",39409909,39409959,0,1,50,0,"ENSG00000125686",200,464,1.43171629751976,4.36802170914483e-32,1.22393559149917e-31
"chr17",39409784,39409884,"peak_4648",131.620604649291,"-",39409784,39409884,0,1,100,0,"ENSG00000125686",155,460,1.78695714490589,7.08407827321671e-41,2.38918595544971e-40
"chr4",13604854,13605004,"peak_4649",44.2933841269748,"-",13604854,13605004,0,1,150,0,"ENSG00000038219",31,121,2.1822585032022,2.86274190272444e-14,4.63834200950937e-14
"chr17",39409184,39409559,"peak_4650",27.6300855229364,"-",39409184,39409559,0,1,375,0,"ENSG00000125686",6,61,3.56336577318592,3.89737216588578e-09,4.81410407370095e-09
"chr17",39408234,39408309,"peak_4651",256.223322705379,"-",39408234,39408309,0,1,75,0,"ENSG00000125686",194,754,2.17609935717043,1.24948571012643e-78,7.39765846582921e-78
"chr17",63703312,63703712,"peak_4652",21.3266323699071,"-",63703312,63703712,0,1,400,0,"ENSG00000125695.12,ENSG00000266173",21,63,1.80255412201453,3.55118485204625e-07,3.80227873047376e-07
"chr19",6737465,6737603,"peak_4653",427.036242540758,"-",6737465,6737603,0,1,138,0,"ENSG00000125734.15,ENSG00000283950",513,1522,1.78652908936286,2.8569835521784e-130,2.81372571449917e-129
"chr19",45472951,45473126,"peak_4654",196.882043803071,"+",45472951,45473126,0,1,175,0,"ENSG00000125740",656,1244,1.14081022440147,1.16621193638265e-60,5.40255513422977e-60
"chr19",45553125,45584636,"peak_4655",31.0871597041484,"-",45553125,45584636,0,1,31511,0,"ENSG00000125741.5,ENSG00000177464",46,116,1.55201062106907,3.3279942880994e-10,4.38361545127968e-10
"chr4",13602979,13603029,"peak_4656",23.3365253215547,"-",13602979,13603029,0,1,50,0,"ENSG00000038219",48,103,1.31912961513082,8.38648808081577e-08,9.44073666114488e-08
"chr19",45552525,45552600,"peak_4657",21.776624317195,"-",45552525,45552600,0,1,75,0,"ENSG00000125741.5,ENSG00000177464",49,101,1.26109322802393,2.57084641640268e-07,2.78344648700328e-07
"chr19",45691701,45692202,"peak_4658",22.8004295855196,"-",45691701,45692202,0,1,501,0,"ENSG00000125743",82,144,1.02996454947553,1.23224404263039e-07,1.3689474613804e-07
"chr19",45688542,45689233,"peak_4659",378.666442578032,"-",45688542,45689233,0,1,691,0,"ENSG00000125743",787,1796,1.40794326410581,1.17858254881764e-115,1.0233929777658e-114
"chr19",45494555,45494605,"peak_4660",52.2049467986057,"-",45494555,45494605,0,1,50,0,"ENSG00000125744",138,279,1.23318836789705,1.07412276934094e-16,1.92639388761359e-16
"chr19",45494225,45494275,"peak_4661",66.6216910733067,"-",45494225,45494275,0,1,50,0,"ENSG00000125744",134,304,1.39942983480512,4.19283363478898e-21,8.80790506662219e-21
"chr19",45485493,45485543,"peak_4662",190.164177653898,"-",45485493,45485543,0,1,50,0,"ENSG00000125744",494,1026,1.27203924839878,1.26376380177431e-58,5.68693710798438e-58
"chr19",45506803,45507669,"peak_4663",45.9665038611119,"+",45506803,45507669,0,1,866,0,"ENSG00000125753",117,239,1.24809361068248,8.78629218741905e-15,1.45446589446349e-14
"chr4",13602254,13602529,"peak_4664",23.474530202529,"-",13602254,13602529,0,1,275,0,"ENSG00000038219",84,148,1.03472749342636,7.59565057078107e-08,8.5795058542803e-08
"chr19",45862531,45863187,"peak_4665",102.816969794092,"-",45862531,45863187,0,1,656,0,"ENSG00000125755",138,381,1.68271423678845,3.99203153445769e-32,1.11945857844581e-31
"chr19",45854330,45854580,"peak_4666",85.7649091977592,"-",45854330,45854580,0,1,250,0,"ENSG00000125755",50,228,2.4066253677177,6.16032411760849e-27,1.5212120469884e-26
"chr19",45815459,45816012,"peak_4667",Inf,"-",45815459,45816012,0,1,553,0,"ENSG00000125755",8666,25860,1.79487557103848,0,0
"chr20",3889356,3889606,"peak_4668",23.2133927878966,"+",3889356,3889606,0,1,250,0,"ENSG00000125779",22,68,1.84562283808551,9.15597333193194e-08,1.02818785513573e-07
"chr20",3908069,3908219,"peak_4669",403.079177897055,"+",3908069,3908219,0,1,150,0,"ENSG00000125779",339,1236,2.08391303447411,4.96648341418258e-123,4.58222937826903e-122
"chr20",23365003,23365403,"peak_4670",103.104920267507,"+",23365003,23365403,0,1,400,0,"ENSG00000125812",72,291,2.23254187124594,3.26268435279398e-32,9.16909133709385e-32
"chr20",23370175,23370500,"peak_4671",42.8392437169348,"+",23370175,23370500,0,1,325,0,"ENSG00000125812",14,99,3.03959316653666,7.9884805763981e-14,1.27087445301008e-13
"chr20",3784350,3786325,"peak_4672",92.2100152763696,"-",3784350,3786325,0,1,1975,0,"ENSG00000125817",208,453,1.34051901337096,6.7261703135119e-29,1.74590054754862e-28
"chr20",1165637,1165762,"peak_4673",55.3582412285908,"+",1165637,1165762,0,1,125,0,"ENSG00000125818.18,ENSG00000274269",154,306,1.20819280926618,1.16282168207718e-17,2.16525416662646e-17
"chr20",7982145,7982570,"peak_4674",207.080499048797,"-",7982145,7982570,0,1,425,0,"ENSG00000125827",590,1184,1.22247368207837,9.51707933581411e-64,4.59788674191425e-63
"chr20",2116818,2117318,"peak_4675",35.432063534877,"+",2116818,2117318,0,1,500,0,"ENSG00000125834",59,142,1.48469563476183,1.52555175717255e-11,2.15717842343273e-11
"chr20",2144236,2144486,"peak_4676",112.271148427579,"+",2144236,2144486,0,1,250,0,"ENSG00000125834",292,603,1.26378111232369,5.33764561619663e-35,1.59594042556987e-34
"chr20",2470801,2470851,"peak_4677",665.477873118825,"-",2470801,2470851,0,1,50,0,"ENSG00000125835.19,ENSG00000256566",821,2405,1.76817422020708,3.00558104038364e-202,4.69027968243075e-201
"chr20",346781,346931,"peak_4678",Inf,"+",346781,346931,0,1,150,0,"ENSG00000125841",4996,10929,1.3469074581843,0,0
"chr20",3820523,3820673,"peak_4679",Inf,"+",3820523,3820673,0,1,150,0,"ENSG00000125843.11,ENSG00000274949",10422,20751,1.21114013972714,0,0
"chr20",3823878,3824553,"peak_4680",1012.28449438647,"+",3823878,3824553,0,1,675,0,"ENSG00000125843.11,ENSG00000274949.1,ENSG00000275491",3634,6750,1.11092052339701,7.45140666691028e-307,1.87069525269274e-305
"chr20",17680038,17682290,"peak_4681",360.500763496429,"-",17680038,17682290,0,1,2252,0,"ENSG00000125844",1330,2443,1.0948190663747,3.64431288674303e-110,3.00923931963605e-109
"chr20",17659693,17660168,"peak_4682",236.156537248807,"-",17659693,17660168,0,1,475,0,"ENSG00000125844",180,696,2.16868188840094,1.48296928064182e-72,8.12453690887612e-72
"chr20",17658743,17659568,"peak_4683",20.0296346771474,"-",17658743,17659568,0,1,825,0,"ENSG00000125844",17,55,1.91148848781656,9.00334293042647e-07,9.34284534694727e-07
"chr20",17633507,17636676,"peak_4684",40.3309520512259,"-",17633507,17636676,0,1,3169,0,"ENSG00000125844",57,149,1.60387006941445,4.72641019815199e-13,7.23058904592207e-13
"chr20",17613902,17614002,"peak_4685",24.0745882442082,"-",17613902,17614002,0,1,100,0,"ENSG00000125844",31,82,1.620947304627,4.93867562133343e-08,5.66013520272957e-08
"chr20",18315270,18316520,"peak_4686",22.2101102445983,"+",18315270,18316520,0,1,1250,0,"ENSG00000125846",30,77,1.57748756093128,1.88231946626e-07,2.06105987927008e-07
"chr17",28371723,28371773,"peak_4687",37.139358302434,"+",28371723,28371773,0,1,50,0,"ENSG00000004139.14,ENSG00000258924",106,206,1.17617160268416,4.54157317158207e-12,6.60600854699527e-12
"chr20",18316745,18316820,"peak_4688",85.9407229693552,"+",18316745,18316820,0,1,75,0,"ENSG00000125846",138,348,1.55201054702521,5.44224508377911e-27,1.34668039337505e-26
"chr20",17970026,17970251,"peak_4689",236.803861710071,"+",17970026,17970251,0,1,225,0,"ENSG00000125871",140,645,2.42146382899765,9.45371465089114e-73,5.18721842999434e-72
"chr20",17990291,17990366,"peak_4690",305.394554982867,"+",17990291,17990366,0,1,75,0,"ENSG00000125871",226,893,2.19992888340942,1.67264764848503e-93,1.16702037298005e-92
"chr20",438750,438800,"peak_4691",682.457997086495,"-",438750,438800,0,1,50,0,"ENSG00000125875",1059,2763,1.60112442307536,2.26403909205888e-207,3.62804024718506e-206
"chr20",438000,438300,"peak_4692",28.6973961538996,"-",438000,438300,0,1,300,0,"ENSG00000125875",76,150,1.19848273080108,1.81699200375858e-09,2.29732775877233e-09
"chr20",435575,436000,"peak_4693",Inf,"-",435575,436000,0,1,425,0,"ENSG00000125875",1363,4043,1.78623208862626,0,0
"chr20",844822,845872,"peak_4694",106.44824819937,"+",844822,845872,0,1,1050,0,"ENSG00000125898",325,632,1.17707631666109,3.1338372985554e-33,9.03408778048504e-33
"chr4",13601179,13601254,"peak_4695",130.275252247457,"-",13601179,13601254,0,1,75,0,"ENSG00000038219",416,798,1.15739668733083,1.81782709901976e-40,6.07073647303917e-40
"chr20",3046251,3048009,"peak_4696",98.0750289482133,"+",3046251,3048009,0,1,1758,0,"ENSG00000125901",382,683,1.05590441249828,1.10234029261325e-30,2.99553543245265e-30
"chr19",3185862,3185912,"peak_4697",19.9466558403472,"+",3185862,3185912,0,1,50,0,"ENSG00000125912",12,48,2.21759155606463,9.55642073520657e-07,9.89596792248397e-07
"chr19",3207462,3208250,"peak_4698",25.4712701657224,"+",3207462,3208250,0,1,788,0,"ENSG00000125912",81,149,1.09691006925351,1.81803051025506e-08,2.14972868961741e-08
"chr19",3208700,3208775,"peak_4699",42.1212790899823,"+",3208700,3208775,0,1,75,0,"ENSG00000125912",89,195,1.34918842080058,1.33006190429607e-13,2.0904103075757e-13
"chr19",3208800,3208875,"peak_4700",47.5660843154523,"+",3208800,3208875,0,1,75,0,"ENSG00000125912",65,174,1.63816723519898,2.83298780596386e-15,4.79934361351282e-15
"chr19",3208925,3209025,"peak_4701",46.8700251870361,"+",3208925,3209025,0,1,100,0,"ENSG00000125912",66,174,1.61614092844749,4.63094236393389e-15,7.77528865750252e-15
"chrX",72572744,72572794,"peak_4702",42.3789863861811,"-",72572744,72572794,0,1,50,0,"ENSG00000125931.11,ENSG00000147099.21,ENSG00000285547",33,120,2.08008805532592,1.1073534375225e-13,1.74845279608816e-13
"chr14",65076360,65076485,"peak_4703",21.9749361548298,"-",65076360,65076485,0,1,125,0,"ENSG00000125952",23,67,1.76011885493998,2.22846604563426e-07,2.42596798121158e-07
"chr14",65075960,65076185,"peak_4704",82.9705480993202,"-",65075960,65076185,0,1,225,0,"ENSG00000125952",75,256,1.98877284305531,4.36574472957278e-26,1.05530079527342e-25
"chr14",65061431,65061706,"peak_4705",124.816279588631,"-",65061431,65061706,0,1,275,0,"ENSG00000125952",82,347,2.29883136950262,8.25713790446919e-39,2.67027442741139e-38
"chr14",65061429,65061704,"peak_4706",43.851556281234,"+",65061429,65061704,0,1,275,0,"ENSG00000125954.12,ENSG00000257365",24,111,2.42704493282678,3.91494822644189e-14,6.30037214579211e-14
"chrX",102602172,102602397,"peak_4707",83.8903485216673,"+",102602172,102602397,0,1,225,0,"ENSG00000125962.14,ENSG00000158301.18,ENSG00000271147.8,ENSG00000286237",121,321,1.62515776357037,2.28855416088252e-26,5.5781315009758e-26
"chr20",35437835,35437910,"peak_4708",67.0787477062172,"-",35437835,35437910,0,1,75,0,"ENSG00000125965",207,398,1.16072915663927,3.03731914345862e-21,6.41630306213358e-21
"chr20",35433871,35434546,"peak_4709",52.5508108219641,"-",35433871,35434546,0,1,675,0,"ENSG00000125965",167,316,1.13766795977247,8.41875499619268e-17,1.51575722188623e-16
"chr20",35433446,35433721,"peak_4710",22.2480835445157,"-",35433446,35433721,0,1,275,0,"ENSG00000125965",49,102,1.27530708660461,1.83145709681122e-07,2.00751827310368e-07
"chr20",33666626,33669241,"peak_4711",21.2895886849147,"-",33666626,33669241,0,1,2615,0,"ENSG00000125967",42,91,1.33306881776502,3.64763765357821e-07,3.90117300618118e-07
"chr20",33993695,33993870,"peak_4712",23.5278478434361,"+",33993695,33993870,0,1,175,0,"ENSG00000125970",74,136,1.09560103470123,7.3137064196563e-08,8.26822079833162e-08
"chr4",13599354,13599804,"peak_4713",21.0905984592792,"-",13599354,13599804,0,1,450,0,"ENSG00000038219",47,97,1.26291558371482,4.2065058241461e-07,4.47813557086228e-07
"chr20",35699321,35699521,"peak_4714",20.4628103046716,"+",35699321,35699521,0,1,200,0,"ENSG00000125995",65,118,1.07786680723695,6.59561108552784e-07,6.91958904940641e-07
"chr20",35466082,35466132,"peak_4715",820.163254423327,"+",35466082,35466132,0,1,50,0,"ENSG00000126001",1021,2978,1.7619523381088,6.51541830336249e-249,1.2772004920701e-247
"chr20",35466157,35466968,"peak_4716",36.0385524240042,"+",35466157,35466968,0,1,811,0,"ENSG00000126001",81,172,1.30400629771479,9.9088301244112e-12,1.41682013469549e-11
"chr20",35478046,35479275,"peak_4717",45.2938531457269,"+",35478046,35479275,0,1,1229,0,"ENSG00000126001",42,138,1.93379860589823,1.41195007763502e-14,2.31841716706336e-14
"chr20",35480123,35490639,"peak_4718",21.40157248357,"+",35480123,35490639,0,1,10516,0,"ENSG00000126001",18,59,1.93030966105834,3.36487059440181e-07,3.60981319483394e-07
"chr20",35491321,35493453,"peak_4719",37.2736395095603,"+",35491321,35493453,0,1,2132,0,"ENSG00000126001",97,195,1.22500900655654,4.1282608427315e-12,6.01889074472621e-12
"chr20",35502762,35504962,"peak_4720",111.912625910078,"+",35502762,35504962,0,1,2200,0,"ENSG00000126001",333,654,1.19135993395559,6.85203989892939e-35,2.04617468601168e-34
"chr20",35507819,35508127,"peak_4721",209.764251663865,"+",35507819,35508127,0,1,308,0,"ENSG00000126001",587,1186,1.23226306220218,1.46469759713154e-64,7.15596538578092e-64
"chr20",32197078,32197328,"peak_4722",99.5126211725929,"-",32197078,32197328,0,1,250,0,"ENSG00000126003",256,530,1.26744003339931,4.02792015673076e-31,1.1059005649044e-30
"chr20",32196703,32196753,"peak_4723",58.6541873178213,"-",32196703,32196753,0,1,50,0,"ENSG00000126003",177,342,1.16783846556873,1.14235679059785e-18,2.20460224861163e-18
"chrX",53225120,53225295,"peak_4724",482.769487807998,"-",53225120,53225295,0,1,175,0,"ENSG00000126012",689,1871,1.65882512690576,4.2153007757979e-147,4.69789362162523e-146
"chrX",53193070,53193499,"peak_4725",750.858500511206,"-",53193070,53193499,0,1,429,0,"ENSG00000126012",953,2751,1.74699947171782,5.23221114844974e-228,9.31255491720345e-227
"chr3",50359289,50359514,"peak_4726",42.293409247007,"-",50359289,50359514,0,1,225,0,"ENSG00000126062",44,135,1.83497555149315,1.17735989916781e-13,1.85530449918417e-13
"chr3",50359164,50359214,"peak_4727",32.8562631872629,"-",50359164,50359214,0,1,50,0,"ENSG00000126062",66,146,1.36302199936205,9.47913148604453e-11,1.28611331720202e-10
"chr3",50358489,50359139,"peak_4728",24.2538790110583,"-",50358489,50359139,0,1,650,0,"ENSG00000126062",45,101,1.38394997793835,4.34336308355475e-08,4.99867506238286e-08
"chr16",67873051,67873201,"peak_4729",317.563209680981,"+",67873051,67873201,0,1,150,0,"ENSG00000038358.15,ENSG00000263126",1086,2046,1.13137349281382,3.47188078523061e-97,2.53482724676786e-96
"chr3",50354749,50355474,"peak_4730",368.719084151518,"-",50354749,50355474,0,1,725,0,"ENSG00000126062",977,2021,1.26623030640988,1.19751761602691e-112,1.0104054885227e-111
"chr1",44654571,44654696,"peak_4731",61.9975987745578,"-",44654571,44654696,0,1,125,0,"ENSG00000126106",146,310,1.30389135507094,1.08691892275119e-19,2.17201644806166e-19
"chr1",44636212,44636262,"peak_4732",21.8820021078608,"-",44636212,44636262,0,1,50,0,"ENSG00000126106",64,120,1.12448216619634,2.38198501870795e-07,2.58738466811225e-07
"chr14",103587279,103654653,"peak_4733",41.8328893173903,"+",103587279,103654653,0,1,67374,0,"ENSG00000126214.21,ENSG00000256053.9,ENSG00000256500",129,245,1.14300220186796,1.63150942213624e-13,2.55296881692395e-13
"chr14",103629237,103629412,"peak_4734",274.286125340487,"+",103629237,103629412,0,1,175,0,"ENSG00000126214.21,ENSG00000256500",484,1185,1.50939957032793,4.27639143112448e-84,2.70177312933295e-83
"chr5",14143791,14183881,"peak_4735",27.4696284992305,"+",14143791,14183881,0,1,40090,0,"ENSG00000038382",92,167,1.0777338788,4.36827117051549e-09,5.38044073421214e-09
"chr14",103712018,103712963,"peak_4736",101.128836740879,"-",103712018,103712963,0,1,945,0,"ENSG00000126215",188,445,1.4606641686789,1.29823797817358e-31,3.6073369840124e-31
"chr14",103708771,103711123,"peak_4737",306.595283137486,"-",103708771,103711123,0,1,2352,0,"ENSG00000126215",462,1219,1.61732483361716,7.24501602679011e-94,5.07718801877407e-93
"chr13",113122798,113122923,"peak_4738",252.53979715932,"+",113122798,113122923,0,1,125,0,"ENSG00000126218",272,854,1.86822089564724,1.62598949661826e-77,9.50486507214353e-77
"chr13",113149133,113149529,"peak_4739",475.801851349968,"+",113149133,113149529,0,1,396,0,"ENSG00000126218",921,2169,1.45334844398202,5.34163820882376e-145,5.87991098217447e-144
"chr19",35937048,35937473,"peak_4740",123.877952489669,"+",35937048,35937473,0,1,425,0,"ENSG00000126243",326,671,1.25903227770638,1.59268935763286e-38,5.11705988049533e-38
"chr19",35939927,35940827,"peak_4741",26.4930737929049,"+",35939927,35940827,0,1,900,0,"ENSG00000126243",84,155,1.10139853118155,8.76440030993428e-09,1.05874192499713e-08
"chr19",35944559,35945234,"peak_4742",43.2460867274087,"+",35944559,35945234,0,1,675,0,"ENSG00000126243",169,297,1.03103118947557,5.99199456969152e-14,9.58585156984748e-14
"chr19",36140002,36140227,"peak_4743",65.4557551147937,"+",36140002,36140227,0,1,225,0,"ENSG00000126247",132,299,1.39719906751535,9.5183124432997e-21,1.97630660278031e-20
"chr5",14290763,14291188,"peak_4744",48.2012193189662,"+",14290763,14291188,0,1,425,0,"ENSG00000038382",149,284,1.14817010898597,1.80812568224801e-15,3.09020405027696e-15
"chr19",35629029,35629179,"peak_4745",31.9005230115753,"+",35629029,35629179,0,1,150,0,"ENSG00000126254",92,177,1.16163513428306,1.86783383315581e-10,2.49451256672512e-10
"chr17",40062880,40062980,"peak_4746",401.572020921971,"+",40062880,40062980,0,1,100,0,"ENSG00000126351",476,1422,1.79647944931725,1.41809100621821e-122,1.3024956546202e-121
"chr17",40089341,40089491,"peak_4747",204.488143317033,"+",40089341,40089491,0,1,150,0,"ENSG00000126351",677,1287,1.14437577292349,5.7957798843092e-63,2.77290572198143e-62
"chr17",40089516,40089841,"peak_4748",37.4048595837778,"+",40089516,40089841,0,1,325,0,"ENSG00000126351",116,219,1.13439758951004,3.76281687515994e-12,5.49560211099599e-12
"chr11",65411256,65411306,"peak_4749",19.4437773758846,"+",65411256,65411306,0,1,50,0,"ENSG00000126391",49,96,1.18784424933927,1.36878227739559e-06,1.40229627645554e-06
"chr11",65411356,65412581,"peak_4750",38.5038864735697,"+",65411356,65412581,0,1,1225,0,"ENSG00000126391",110,214,1.17769880046592,1.7245091888173e-12,2.56551892005151e-12
"chr11",64318120,64318220,"peak_4751",93.7246746092455,"+",64318120,64318220,0,1,100,0,"ENSG00000126432",118,336,1.72726588680503,2.32412942582637e-29,6.11028698944983e-29
"chr19",49665441,49665616,"peak_4752",333.026287414192,"+",49665441,49665616,0,1,175,0,"ENSG00000126453",684,1568,1.41444878644719,7.3019387653405e-102,5.61174778367468e-101
"chr5",14508004,14508754,"peak_4753",22.1944425610081,"+",14508004,14508754,0,1,750,0,"ENSG00000038382",57,112,1.19205648629899,1.90330968503065e-07,2.08356499332838e-07
"chr19",49665941,49666041,"peak_4754",Inf,"+",49665941,49666041,0,1,100,0,"ENSG00000126453",2479,7379,1.79125848692158,0,0
"chr19",49665431,49665606,"peak_4755",Inf,"-",49665431,49665606,0,1,175,0,"ENSG00000126456",4073,15375,2.13401413076358,0,0
"chr19",49677168,49677343,"peak_4756",73.2104830599478,"+",49677168,49677343,0,1,175,0,"ENSG00000126457.22,ENSG00000224420",217,424,1.18396071342525,4.09442075445781e-23,9.15057957149638e-23
"chr19",49639991,49640141,"peak_4757",25.961226110199,"-",49639991,49640141,0,1,150,0,"ENSG00000126458",72,139,1.16660763037467,1.28051011577496e-08,1.53070752290867e-08
"chr19",49644998,49645048,"peak_4758",318.736484857367,"+",49644998,49645048,0,1,50,0,"ENSG00000126461",271,980,2.07208037364426,1.5292682190303e-97,1.12397679580502e-96
"chr19",49651107,49652182,"peak_4759",36.3818372183049,"+",49651107,49652182,0,1,1075,0,"ENSG00000126461",113,213,1.13212218458589,7.76921840868741e-12,1.11680075769279e-11
"chr19",49652307,49654425,"peak_4760",623.26539819059,"+",49652307,49654425,0,1,2118,0,"ENSG00000126461",822,2325,1.71761187062957,1.63684036790467e-189,2.39012098619549e-188
"chr19",49595062,49595287,"peak_4761",127.225835104443,"+",49595062,49595287,0,1,225,0,"ENSG00000126464",294,637,1.33306869597863,1.53549331381182e-39,5.02582555367044e-39
"chr19",49595637,49595687,"peak_4762",57.0153975226495,"+",49595637,49595687,0,1,50,0,"ENSG00000126464",197,363,1.09936541507328,3.61731927961106e-18,6.8652306221796e-18
"chr19",49596087,49596512,"peak_4763",19.9548829815973,"+",49596087,49596512,0,1,425,0,"ENSG00000126464",20,59,1.77830658005239,9.49589070552418e-07,9.83969558262498e-07
"chr19",49596762,49597712,"peak_4764",25.1991776068502,"+",49596762,49597712,0,1,950,0,"ENSG00000126464",59,121,1.25381176087142,2.21007129930627e-08,2.59592221070941e-08
"chr19",49598012,49599595,"peak_4765",42.3353149662329,"+",49598012,49599595,0,1,1583,0,"ENSG00000126464",81,185,1.40912300075415,1.14239383953582e-13,1.80218893658445e-13
"chr19",49615974,49616049,"peak_4766",50.1957662919926,"+",49615974,49616049,0,1,75,0,"ENSG00000126464",54,164,1.82025606188556,4.42959163520107e-16,7.75476587958494e-16
"chr11",64104089,64116301,"peak_4767",43.8444721112025,"+",64104089,64116301,0,1,12212,0,"ENSG00000126500.3,ENSG00000256824",167,296,1.04334057855691,3.93466180080128e-14,6.33138540081709e-14
"chr17",28372423,28372498,"peak_4768",19.3823545114196,"+",28372423,28372498,0,1,75,0,"ENSG00000004139.14,ENSG00000258924",58,107,1.10107757172642,1.42974823635956e-06,1.4632883180021e-06
"chr7",66152324,66152399,"peak_4769",302.552347052206,"+",66152324,66152399,0,1,75,0,"ENSG00000126522.17,ENSG00000241258.7,ENSG00000249319",682,1503,1.35759282233868,1.21468912000847e-92,8.3688980776703e-92
"chr7",66152424,66152649,"peak_4770",343.007564671308,"+",66152424,66152649,0,1,225,0,"ENSG00000126522.17,ENSG00000241258.7,ENSG00000249319",317,1090,1.99936486148903,6.98340397260968e-105,5.5518061582247e-104
"chr7",66075799,66075974,"peak_4771",156.631091617781,"+",66075799,66075974,0,1,175,0,"ENSG00000126522.17,ENSG00000249319",205,577,1.71053889754052,1.82572557074431e-48,7.06875890620972e-48
"chr17",42816020,42818261,"peak_4772",838.949904721531,"-",42816020,42818261,0,1,2241,0,"ENSG00000126581",863,2796,1.91352334848991,1.41512023578656e-254,2.82431946640247e-253
"chr17",30184644,30185269,"peak_4773",Inf,"+",30184644,30185269,0,1,625,0,"ENSG00000126653.18,ENSG00000283935",1423,4933,2.01112107191235,0,0
"chr17",30185294,30185769,"peak_4774",515.874220935673,"+",30185294,30185769,0,1,475,0,"ENSG00000126653.18,ENSG00000283935",724,1983,1.67121453065728,4.3006217315722e-157,5.08610718833043e-156
"chr1",27603490,27604209,"peak_4775",28.4353006311374,"-",27603490,27604209,0,1,719,0,"ENSG00000126705",91,168,1.10211432514948,2.18975317372589e-09,2.75499981677664e-09
"chr1",27550678,27551903,"peak_4776",22.8643483716482,"-",27550678,27551903,0,1,1225,0,"ENSG00000126705",35,85,1.49769952706783,1.17701070633194e-07,1.3096200301384e-07
"chr5",83512250,83512300,"peak_4777",25.047600912141,"+",83512250,83512300,0,1,50,0,"ENSG00000038427",68,132,1.17452284170685,2.46276771477671e-08,2.88350564543075e-08
"chr1",27548303,27550328,"peak_4778",44.7936314645345,"-",27548303,27550328,0,1,2025,0,"ENSG00000126705",78,186,1.47134813640929,2.00970944731814e-14,3.27924084277338e-14
"chr1",27547353,27548278,"peak_4779",51.9159207312929,"-",27547353,27548278,0,1,925,0,"ENSG00000126705",72,192,1.63262904467077,1.31764283668761e-16,2.35369729035074e-16
"chr1",27534659,27534734,"peak_4780",41.6024436559376,"-",27534659,27534734,0,1,75,0,"ENSG00000126705",37,124,1.96233452342022,1.9209894787566e-13,2.99513613434375e-13
"chr1",27534584,27534634,"peak_4781",163.908533188888,"-",27534584,27534634,0,1,50,0,"ENSG00000126705",375,818,1.34280171861696,1.13605714332612e-50,4.55632783660222e-50
"chr12",6667676,6667776,"peak_4782",Inf,"-",6667676,6667776,0,1,100,0,"ENSG00000126746",3264,8973,1.6765407948575,0,0
